TITLE;2 random variables, variable gain
FOCUS ON;Comparison by gain, distance type and variable type
EXPERIMENT TYPE;SingleAmongManyVaryingGain
RESULTS
PARTICULAR
parameters
normalization;Center
pcaRecompositionThreshold;0.95
component;1;2
type;RandomNormal;RandomNormal
p1;0;0
p2;1;1
distances;(RandomNormal, RandomNormal) (many)
gain;1;3;9;27;81
D plain [C] Manhattan(Average);0.98985;1.4416;2.2686;3.7998;6.1364
D plain [S] Manhattan(Average);1.0212;1.0415;1.0352;1.0293;1.0125
D PCA [C] Manhattan(Average);0.99959;1.6417;2.9545;5.2195;8.5942
D PCA [S] Manhattan(Average);1.0212;1.0415;1.0352;1.0293;1.0125
D DE (avg)[C] Manhattan(Average);1.0089;1.6898;2.9578;5.2195;8.5942
D DE (avg)[S] Manhattan(Average);1.0215;1.0415;1.0352;1.0307;1.0143
D plain [C] Manhattan(GeometricAverage);0.94332;1.3645;2.1114;3.4208;5.4757
D plain [S] Manhattan(GeometricAverage);0.97374;0.99326;0.98705;0.98303;0.96434
D PCA [C] Manhattan(GeometricAverage);0.94912;1.5005;2.6375;4.5679;7.5916
D PCA [S] Manhattan(GeometricAverage);0.97374;0.99326;0.98705;0.98303;0.96434
D DE (avg)[C] Manhattan(GeometricAverage);0.94964;1.5106;2.6376;4.5679;7.5916
D DE (avg)[S] Manhattan(GeometricAverage);0.97384;0.99328;0.98708;0.98379;0.96523
D plain [C] Manhattan(Median);1.0034;1.4462;2.2487;3.7526;5.9754
D plain [S] Manhattan(Median);1.035;1.0689;1.0282;1.0445;1.0116
D PCA [C] Manhattan(Median);1.0125;1.6418;2.9438;5.2232;8.4145
D PCA [S] Manhattan(Median);1.035;1.0689;1.0282;1.0445;1.0116
D DE (avg)[C] Manhattan(Median);1.0143;1.6925;2.9471;5.2232;8.4146
D DE (avg)[S] Manhattan(Median);1.0393;1.0703;1.0333;1.0539;1.0186
D plain [C] Manhattan(Minimum);0.18266;0.16369;0.39938;0.31872;0.71255
D plain [S] Manhattan(Minimum);0.18622;0.12774;0.15228;0.1967;0.24291
D PCA [C] Manhattan(Minimum);0.18086;0.17364;0.10502;0.11285;0.50362
D PCA [S] Manhattan(Minimum);0.18622;0.12774;0.15228;0.1967;0.24291
D DE (avg)[C] Manhattan(Minimum);0.18706;0.17578;0.46476;0.34512;0.74198
D DE (avg)[S] Manhattan(Minimum);0.19148;0.13443;0.18329;0.19676;0.25993
D plain [C] Manhattan(MinimumTimesMedian);0.18329;0.23673;0.89809;1.196;4.2578
D plain [S] Manhattan(MinimumTimesMedian);0.19273;0.13654;0.15658;0.20545;0.24573
D PCA [C] Manhattan(MinimumTimesMedian);0.18311;0.28508;0.30917;0.58943;4.2377
D PCA [S] Manhattan(MinimumTimesMedian);0.19273;0.13654;0.15658;0.20545;0.24573
D DE (avg)[C] Manhattan(MinimumTimesMedian);0.18839;0.29568;1.1833;1.6837;4.4998
D DE (avg)[S] Manhattan(MinimumTimesMedian);0.19741;0.14115;0.18342;0.20552;0.2621
D plain [C] Manhattan(Summation);1212.6;1766;2779.1;4654.7;7517.1
D plain [S] Manhattan(Summation);1251;1275.9;1268.1;1260.9;1240.3
D PCA [C] Manhattan(Summation);1224.5;2011.1;3619.2;6393.9;10528
D PCA [S] Manhattan(Summation);1251;1275.9;1268.1;1260.9;1240.3
D DE (avg)[C] Manhattan(Summation);1235.9;2070;3623.3;6393.9;10528
D DE (avg)[S] Manhattan(Summation);1251.3;1275.9;1268.2;1262.6;1242.5
D plain [C] Euclidean(Average);0.84567;1.8689;5.2105;16.413;44.454
D plain [S] Euclidean(Average);0.89704;0.91012;0.89696;0.90294;0.88044
D PCA [C] Euclidean(Average);0.88517;2.9526;10.161;32.717;88.871
D PCA [S] Euclidean(Average);0.89704;0.91012;0.89696;0.90294;0.88044
D DE (avg)[C] Euclidean(Average);1.1865;3.3272;10.19;32.717;88.871
D DE (avg)[S] Euclidean(Average);1.1392;1.1677;1.1644;1.1635;1.1421
D plain [C] Euclidean(GeometricAverage);0.70851;1.5127;3.8903;10.888;29.053
D plain [S] Euclidean(GeometricAverage);0.75438;0.77611;0.76046;0.76797;0.73481
D PCA [C] Euclidean(GeometricAverage);0.72439;2.0886;6.9446;20.865;57.632
D PCA [S] Euclidean(GeometricAverage);0.75438;0.77611;0.76046;0.76797;0.73481
D DE (avg)[C] Euclidean(GeometricAverage);0.78755;2.2667;6.9525;20.865;57.632
D DE (avg)[S] Euclidean(GeometricAverage);0.75563;0.79567;0.79655;0.79115;0.76559
D plain [C] Euclidean(Median);0.79667;1.6499;4.4395;13.686;35.402
D plain [S] Euclidean(Median);0.85542;0.88263;0.8315;0.87213;0.80559
D PCA [C] Euclidean(Median);0.81827;2.5413;8.6605;27.282;70.805
D PCA [S] Euclidean(Median);0.85542;0.88263;0.8315;0.87213;0.80559
D DE (avg)[C] Euclidean(Median);0.98386;2.8646;8.6853;27.282;70.805
D DE (avg)[S] Euclidean(Median);0.94467;1.0373;0.99601;1.0401;0.97601
D plain [C] Euclidean(Minimum);0.02482;0.019197;0.1529;0.073802;0.40147
D plain [S] Euclidean(Minimum);0.025137;0.01215;0.018373;0.036605;0.044244
D PCA [C] Euclidean(Minimum);0.028314;0.027669;0.0078625;0.012734;0.25363
D PCA [S] Euclidean(Minimum);0.025137;0.01215;0.018373;0.036605;0.044244
D DE (avg)[C] Euclidean(Minimum);0.028665;0.02997;0.16096;0.099892;0.44099
D DE (avg)[S] Euclidean(Minimum);0.029762;0.014707;0.031008;0.03718;0.050919
D plain [C] Euclidean(MinimumTimesMedian);0.019773;0.031673;0.67878;1.01;14.213
D plain [S] Euclidean(MinimumTimesMedian);0.021503;0.010724;0.015277;0.031924;0.035643
D PCA [C] Euclidean(MinimumTimesMedian);0.023168;0.070315;0.068093;0.34742;17.958
D PCA [S] Euclidean(MinimumTimesMedian);0.021503;0.010724;0.015277;0.031924;0.035643
D DE (avg)[C] Euclidean(MinimumTimesMedian);0.023602;0.082531;0.98011;2.1384;17.958
D DE (avg)[S] Euclidean(MinimumTimesMedian);0.025455;0.012953;0.027889;0.032538;0.041436
D plain [C] Euclidean(Summation);1035.9;2289.4;6382.8;20106;54456
D plain [S] Euclidean(Summation);1098.9;1114.9;1098.8;1106.1;1078.5
D PCA [C] Euclidean(Summation);1084.3;3616.9;12447;40078;1.0887E+05
D PCA [S] Euclidean(Summation);1098.9;1114.9;1098.8;1106.1;1078.5
D DE (avg)[C] Euclidean(Summation);1453.5;4075.8;12483;40078;1.0887E+05
D DE (avg)[S] Euclidean(Summation);1395.6;1430.9;1422.8;1425.3;1399.1
distances;(RandomNormal, RandomPearson) (many)
gain;1;3;9;27;81
D plain [C] Manhattan(Average);0.95269;1.2687;2.2318;3.6726;6.4482
D plain [S] Manhattan(Average);0.93857;0.97247;0.96345;0.98674;0.99743
D PCA [C] Manhattan(Average);0.94931;1.5199;2.9032;5.0309;9.0431
D PCA [S] Manhattan(Average);0.93857;0.97247;0.96345;0.98674;0.99743
D DE (avg)[C] Manhattan(Average);0.95309;1.5606;2.9032;5.0309;9.0431
D DE (avg)[S] Manhattan(Average);0.97217;0.99256;0.98502;1.0088;1.0086
D plain [C] Manhattan(GeometricAverage);0.88684;1.1807;2.0572;3.3418;5.7754
D plain [S] Manhattan(GeometricAverage);0.87707;0.90782;0.90044;0.92938;0.9448
D PCA [C] Manhattan(GeometricAverage);0.86729;1.37;2.5742;4.4572;8.0087
D PCA [S] Manhattan(GeometricAverage);0.87707;0.90782;0.90044;0.92938;0.9448
D DE (avg)[C] Manhattan(GeometricAverage);0.88778;1.3869;2.5742;4.4573;8.0088
D DE (avg)[S] Manhattan(GeometricAverage);0.89781;0.92365;0.91539;0.94452;0.9521
D plain [C] Manhattan(Median);0.91475;1.2518;2.2086;3.7344;6.4954
D plain [S] Manhattan(Median);0.90771;0.95445;0.93711;0.99087;0.98488
D PCA [C] Manhattan(Median);0.90587;1.5148;2.8703;5.1671;9.1305
D PCA [S] Manhattan(Median);0.90771;0.95445;0.93711;0.99087;0.98488
D DE (avg)[C] Manhattan(Median);0.9241;1.5602;2.8704;5.1671;9.1305
D DE (avg)[S] Manhattan(Median);0.96121;0.98618;0.98291;1.0286;1.0174
D plain [C] Manhattan(Minimum);0.13585;0.16326;0.1608;0.15591;0.60299
D plain [S] Manhattan(Minimum);0.14635;0.13983;0.065927;0.051073;0.21084
D PCA [C] Manhattan(Minimum);0.10878;0.11645;0.084424;0.20961;0.39713
D PCA [S] Manhattan(Minimum);0.14635;0.13983;0.065927;0.051073;0.21084
D DE (avg)[C] Manhattan(Minimum);0.16;0.17599;0.18837;0.20961;0.61527
D DE (avg)[S] Manhattan(Minimum);0.16218;0.15106;0.072077;0.058894;0.22575
D plain [C] Manhattan(MinimumTimesMedian);0.12427;0.20437;0.35515;0.58223;3.9166
D plain [S] Manhattan(MinimumTimesMedian);0.13284;0.13346;0.061781;0.050607;0.20765
D PCA [C] Manhattan(MinimumTimesMedian);0.098544;0.1764;0.24233;1.0831;3.626
D PCA [S] Manhattan(MinimumTimesMedian);0.13284;0.13346;0.061781;0.050607;0.20765
D DE (avg)[C] Manhattan(MinimumTimesMedian);0.1473;0.25267;0.47848;1.0831;4.7731
D DE (avg)[S] Manhattan(MinimumTimesMedian);0.15134;0.13407;0.07008;0.051187;0.22825
D plain [C] Manhattan(Summation);1167;1554.1;2733.9;4498.9;7899
D plain [S] Manhattan(Summation);1149.7;1191.3;1180.2;1208.8;1221.8
D PCA [C] Manhattan(Summation);1162.9;1861.9;3556.5;6162.8;11078
D PCA [S] Manhattan(Summation);1149.7;1191.3;1180.2;1208.8;1221.8
D DE (avg)[C] Manhattan(Summation);1167.5;1911.8;3556.5;6162.9;11078
D DE (avg)[S] Manhattan(Summation);1190.9;1215.9;1206.7;1235.7;1235.6
D plain [C] Euclidean(Average);0.84212;1.5593;5.1454;14.89;48.063
D plain [S] Euclidean(Average);0.80897;0.85255;0.84207;0.86605;0.87132
D PCA [C] Euclidean(Average);0.91012;2.6369;9.964;29.622;96.085
D PCA [S] Euclidean(Average);0.80897;0.85255;0.84207;0.86605;0.87132
D DE (avg)[C] Euclidean(Average);1.125;2.8705;9.964;29.623;96.086
D DE (avg)[S] Euclidean(Average);1.116;1.1402;1.1278;1.1681;1.1569
D plain [C] Euclidean(GeometricAverage);0.6349;1.1847;3.7264;10.423;32.462
D plain [S] Euclidean(GeometricAverage);0.62362;0.66625;0.65454;0.69966;0.71428
D PCA [C] Euclidean(GeometricAverage);0.61922;1.7964;6.6264;19.867;64.14
D PCA [S] Euclidean(GeometricAverage);0.62362;0.66625;0.65454;0.69966;0.71428
D DE (avg)[C] Euclidean(GeometricAverage);0.63828;1.9234;6.6265;19.867;64.14
D DE (avg)[S] Euclidean(GeometricAverage);0.73508;0.76404;0.75031;0.78338;0.77385
D plain [C] Euclidean(Median);0.67525;1.3551;4.2734;13.383;41.686
D plain [S] Euclidean(Median);0.66665;0.7561;0.70318;0.79738;0.78495
D PCA [C] Euclidean(Median);0.66186;2.2331;8.2389;26.699;83.366
D PCA [S] Euclidean(Median);0.66665;0.7561;0.70318;0.79738;0.78495
D DE (avg)[C] Euclidean(Median);0.7801;2.4343;8.2389;26.699;83.367
D DE (avg)[S] Euclidean(Median);0.92163;0.96697;0.9325;1.0528;1.0038
D plain [C] Euclidean(Minimum);0.017534;0.019539;0.023556;0.022092;0.25836
D plain [S] Euclidean(Minimum);0.020698;0.014476;0.003147;0.0019457;0.034647
D PCA [C] Euclidean(Minimum);0.010593;0.012147;0.007103;0.043935;0.1577
D PCA [S] Euclidean(Minimum);0.020698;0.014476;0.003147;0.0019457;0.034647
D DE (avg)[C] Euclidean(Minimum);0.021305;0.027732;0.031237;0.043936;0.2856
