TITLE;72 random variables, variable gain
FOCUS ON;
EXPERIMENT TYPE;SingleAmongManyVaryingGain
PARAMETERS
normalization;Standard
pcaRecompositionThreshold;0.95
component;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30;31;32;33;34;35;36;37
type;RandomNormal;RandomNormal;RandomNormal;RandomNormal;RandomNormal;RandomNormal;RandomNormal;RandomNormal;RandomNormal;RandomNormal;RandomNormal;RandomNormal;RandomNormal;RandomNormal;RandomNormal;RandomNormal;RandomNormal;RandomNormal;RandomNormal;RandomNormal;RandomNormal;RandomNormal;RandomNormal;RandomNormal;RandomNormal;RandomNormal;RandomNormal;RandomNormal;RandomNormal;RandomNormal;RandomNormal;RandomNormal;RandomNormal;RandomNormal;RandomNormal;RandomNormal;RandomWeibull
p1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
p2;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
RESULTS
COMMON
distance
which;Manhattan(Average);Manhattan(GeometricAverage);Manhattan(Median);Manhattan(Minimum);Manhattan(MinimumTimesMedian);Manhattan(Summation);Euclidean(Average);Euclidean(GeometricAverage);Euclidean(Median);Euclidean(Minimum);Euclidean(MinimumTimesMedian);Euclidean(Summation)
plain;1.0399;1.0384;1.0396;0.87473;0.9094;1273.9;0.16734;0.16633;0.16606;0.12223;0.020297;205
PCA;1.0399;1.0383;1.0397;0.87506;0.90983;1273.9;0.16738;0.16636;0.16613;0.122;0.020267;205.04
DE00;1.0665;1.0654;1.068;0.91856;0.96935;1307.3;0.34743;0.31789;0.32522;0.15878;0.041801;398.28
DE01;1.0655;1.0651;1.0655;0.92027;0.96934;1306.7;0.31572;0.30673;0.33824;0.16128;0.044928;378.6
DE02;1.0666;1.0642;1.0677;0.92215;0.96913;1305.8;0.32357;0.3106;0.3025;0.15917;0.040497;379.65
PCA
weights;0.013536;0.014157;0.013365;0.01408;0.013609;0.01348;0.014207;0.013682;0.014227;0.013984;0.013909;0.013008;0.013931;0.014142;0.014336;0.01409;0.013861;0.013934;0.013933;0.013923;0.013977;0.014254;0.013553;0.014091;0.012841;0.014091;0.013597;0.014101;0.013886;0.013518;0.014054;0.013566;0.014299;0.014101;0.014095;0.013583;0.013663;0.013538;0.014143;0.013458;0.013885;0.013903;0.013697;0.013721;0.014316;0.014083;0.013743;0.013734;0.013774;0.013566;0.013776;0.013804;0.01341;0.01406;0.013923;0.014047;0.013995;0.014179;0.014113;0.014291;0.014133;0.014165;0.01366;0.013761;0.014169;0.014073;0.013803;0.013907;0.014225;0.014212;0.013832;0.014237
differential evolutions parameters, by distance type
i;dDE / dP;distance;type;parentWeight;crossover;population;iterations;distance;weights ->
1;1.0256;1.0665;2;0.85;0.5;50;50;Manhattan(Average);0.0086753;0.034121;0.0010155;0.028516;0.0045003;0.0068136;0.035096;0.032377;0.035647;0.032777;0.032726;0.029183;0.022596;0.03529;0.020167;0.0061765;0.036333;0.030103;0.029042;0.02884;0.0016675;0.031463;0.029507;0.034396;0.029763;0.034941;0.01736;0.026777;0.02786;0.032879;0.020246;0.032442;0.029496;0.024362;0.036125;0.033215;0.0048673;0.0028699;0.00050823;0.00036925;0.0011117;0.004164;0.00014145;0.00076118;0.012522;4.7628E-05;0.00056077;0.0033087;0.00040849;0.0018999;0.00099444;0.0019791;0.0064001;3.0457E-05;0.0011568;0.0010402;0.0022968;0.0011288;0.0023898;0.0049987;8.221E-05;0.0010661;0.00057691;3.3652E-05;0.00017172;8.2116E-05;0.00094828;0.0024602;2.7651E-05;0.0053256;0.00037052;0.00040515
2;1.0246;1.0655;2;0.85;0.5;50;50;Manhattan(Average);0.022708;0.037827;0.017562;0.034007;0.027939;0.0060087;0.021727;0.03255;0.031525;0.032757;0.026712;0.015075;0.03106;0.019468;0.032096;0.0015361;0.034644;0.0057307;0.035283;0.005428;0.0088013;0.033044;0.026695;0.037701;0.0041124;0.030115;0.0085301;0.03491;0.030088;0.035902;0.010763;0.036606;0.03312;0.026573;0.035727;0.037935;0.00078671;0.0033461;0.0021587;0.0035674;0.00022869;9.8805E-05;0.0010565;0.00036193;0.0066706;0.00027217;0.0001138;0.00055894;5.2264E-06;0.00051283;0.0037878;0.0014521;0.0015449;0.0028283;0.00027134;0.0061891;0.0032638;0.0015516;5.1922E-05;0.035198;4.6376E-05;0.00074742;0.00014107;0.00018681;0.0061981;0.00069541;0.001079;0.00049459;0.0014515;0.0041617;0.0047829;0.0018738
3;1.0256;1.0666;2;0.85;0.5;50;50;Manhattan(Average);0.030107;0.03275;0.022094;0.024747;0.034741;0.0308;0.019116;0.035704;0.034179;0.026424;0.016254;0.024176;0.024311;0.033366;0.022204;0.0067148;0.033688;0.033948;0.014299;0.025922;0.020034;0.029399;0.018148;0.028503;0.028676;0.033606;0.0091405;0.022402;0.017897;0.030509;0.036097;0.03327;0.03544;0.0044965;0.035049;0.017143;0.0062161;0.0045642;0.00077278;0.0029495;0.0002357;0.00056247;0.0019543;0.00060385;0.00019016;0.0004348;0.00016323;0.0013277;0.0010999;0.0056447;0.00047382;0.0023322;0.009208;0.0020419;0.0001047;0.0016717;0.00028827;0.00058035;0.0041269;0.0010104;0.00059436;0.00028497;0.00048;0.00015443;0.0039279;0.0011089;0.0042844;0.00040532;0.0088259;0.0015494;0.0033867;0.0010854
4;1.0257;1.0651;2;0.85;0.5;50;50;Manhattan(GeometricAverage);0.028472;0.030919;0.0088222;0.024632;0.014637;0.029808;0.031734;0.034716;0.034984;0.032044;0.033145;0.019894;0.026465;0.035856;0.02246;0.0057634;0.035477;0.035324;0.014406;0.022424;0.030019;0.0305;0.013508;0.036041;0.015175;0.030352;0.0094683;0.035391;0.020554;0.027021;0.026992;0.028453;0.029904;0.014245;0.034049;0.021627;0.0046375;0.0018363;0.0014543;0.00043444;0.0002779;0.0013771;0.00027658;0.00011137;0.012983;0.0030556;0.00095774;7.6685E-07;8.5599E-05;0.012221;0.00061597;0.0012456;0.0060017;0.0014667;0.0007614;0.0030474;0.00055653;0.00060406;0.00024289;0.00040902;0.00024043;0.00046832;0.00063097;0.00052829;0.00064558;0.00063506;0.00071167;0.0019794;0.0092889;0.0011596;0.0023781;0.0013922
5;1.026;1.0654;2;0.85;0.5;50;50;Manhattan(GeometricAverage);0.031586;0.0323;0.020957;0.015337;0.021676;0.0022375;0.033255;0.038299;0.034756;0.02099;0.037507;0.018362;0.024089;0.033369;0.02373;6.8692E-05;0.037534;0.038253;0.036806;0.010003;0.034139;0.037587;0.020918;0.037518;0.0067052;0.033544;0.01357;0.030022;0.025995;0.019918;0.030528;0.014377;0.038808;0.016185;0.035417;0.023651;0.0017642;0.0023812;0.00078235;0.00078178;0.0022944;0.0044944;0.00029775;0.00041401;0.00010324;0.00016233;0.0021321;0.00076198;0.0028959;0.0013349;0.00202;0.0057528;0.018263;0.001795;0.0005928;0.00077446;0.0026089;0.0016647;4.3203E-05;0.00029023;0.00033599;0.0014366;0.00092915;0.00048426;0.00019917;0.00034402;0.00066392;0.0007564;0.0068754;0.00081015;0.0023537;0.00040866
6;1.0249;1.0642;2;0.85;0.5;50;50;Manhattan(GeometricAverage);0.032993;0.035004;0.00842;0.010824;0.020606;0.0010605;0.01918;0.033665;0.034328;0.02065;0.028367;0.02304;0.02546;0.018237;0.030551;0.0010076;0.035937;0.032401;0.02473;0.019547;0.022442;0.035867;0.0099707;0.03171;0.024259;0.035987;0.022941;0.03253;0.034684;0.03128;0.030297;0.017921;0.033143;0.021221;0.028909;0.032832;0.0048827;0.0048062;0.0021757;0.00011209;0.0014889;0.0014044;0.00026144;0.00019522;0.011142;0.00073745;0.0037278;0.0001459;0.00179;0.0072593;0.0049655;0.00047088;0.0066991;0.0014678;0.00049857;0.0034889;3.9769E-05;0.0011047;0.0015589;0.007512;0.0057158;0.0011121;0.0013215;0.00052919;0.0043826;0.0029388;0.0021227;0.00062074;0.0045879;0.002464;0.0035245;0.00074199
7;1.0521;0.92027;2;0.85;0.5;50;50;Manhattan(Minimum);0.012871;0.018002;0.0045159;0.018664;0.022743;0.021788;0.010334;0.020235;0.0075908;0.019377;0.023408;0.015729;0.024004;0.016168;0.017201;0.0010947;0.023988;0.012967;0.023802;0.0054452;0.02055;0.0010619;0.022497;0.023078;0.021937;0.017104;0.0022666;0.022401;0.006354;0.0202;0.018108;0.01988;0.003064;0.016878;0.0055766;0.015613;0.016758;0.0048945;0.018645;0.0098578;0.010602;0.01213;0.0052588;0.016748;0.018047;0.016808;0.0054648;0.017405;0.0041484;0.012403;0.023416;0.0038787;0.00272;0.0065526;0.00040998;0.0030398;0.018073;0.024833;0.0099065;0.0113;0.018673;0.0054436;0.012085;0.0046848;0.013765;0.019408;0.012811;0.022047;0.017617;0.021276;0.017003;0.0053852
8;1.0501;0.91856;2;0.85;0.5;50;50;Manhattan(Minimum);0.0082201;0.001563;0.0056628;0.0066108;0.021358;0.016722;0.017736;0.011281;0.021301;0.023112;0.023974;0.010797;0.019994;0.02557;0.019394;0.014946;0.02448;0.014122;0.024112;0.026905;0.017696;0.0066158;0.023932;0.022592;0.013425;0.01826;0.00985;0.017341;0.02619;0.019361;0.013734;0.024247;0.01083;0.010572;0.014051;0.022195;0.0063109;0.0028566;0.014729;0.010487;0.0041821;0.00020685;0.0015813;0.01043;0.011525;0.0096927;0.023182;0.0071374;0.008959;0.018169;0.009995;0.017914;0.012331;0.015307;0.027399;0.012334;0.014612;0.017405;0.0064903;0.0012845;0.0056872;0.018667;0.008368;0.0030866;0.0080901;0.023626;0.0046315;0.01241;0.017681;0.011668;0.0070808;0.0057311
9;1.0542;0.92215;2;0.85;0.5;50;50;Manhattan(Minimum);0.016862;0.016129;0.015246;0.0090055;0.023405;0.020625;0.0039146;0.018748;0.016609;0.018822;0.021818;0.02754;0.027816;0.018811;0.026046;0.0096045;0.024697;0.010618;0.020585;0.0042491;0.022873;0.014463;0.017678;0.023668;0.016343;0.014203;0.0031845;0.01993;0.013746;0.020528;0.009133;0.01997;0.01817;0.0087912;0.0072457;0.024453;0.0087086;0.011817;0.012432;0.013506;0.0016885;0.014382;0.0024982;0.018406;0.011495;0.00092277;0.021645;0.0056478;0.018765;0.016437;0.0085459;0.012692;0.013681;0.0053955;0.01671;0.010049;0.006941;0.01289;0.0071681;0.010937;0.021524;0.0053003;0.007427;0.0048276;0.0086969;0.02008;0.0033904;0.0093153;0.025004;0.0075158;0.014458;0.0035733
10;1.0273;1.068;2;0.85;0.5;50;50;Manhattan(Median);0.012345;0.02069;0.027036;0.028454;0.0071554;0.028295;0.0016212;0.031484;0.031312;0.027624;0.0028113;0.027815;0.032721;0.028166;0.031419;0.026427;0.033066;0.017655;0.028169;0.031834;0.019434;0.033622;0.00072103;0.011409;0.001135;0.028792;0.0058634;0.032522;0.026434;0.024209;0.0066136;0.030817;0.016117;0.033136;0.032059;0.028394;0.028623;0.00082786;0.0015896;0.0033917;0.0013875;0.0029685;0.0057264;0.00030814;0.032798;0.00022932;0.0034541;0.0060916;0.00072509;0.021966;0.0018427;0.0018597;0.003009;0.00018308;0.0018334;0.014231;0.00076054;0.0045619;0.0032207;0.0033991;0.00023744;0.0040934;0.0022989;0.0049588;0.017827;0.0017548;0.0034648;0.0010911;0.00092798;0.0032114;0.0038261;0.0039437
