TITLE;96 random variables, variable gain
FOCUS ON;
EXPERIMENT TYPE;SingleAmongManyVaryingGain
PARAMETERS
normalization;Standard
pcaRecompositionThreshold;0.95
component;1;2
type;RandomWeibull;RandomNormal
p1;0.333333333333333;0
p2;1;1
RESULTS
COMMON
distance
which;Manhattan(Average);Manhattan(GeometricAverage);Manhattan(Median);Manhattan(Minimum);Manhattan(MinimumTimesMedian);Manhattan(Summation);Euclidean(Average);Euclidean(GeometricAverage);Euclidean(Median);Euclidean(Minimum);Euclidean(MinimumTimesMedian);Euclidean(Summation)
plain;1.0702;1.0696;1.0703;0.96356;1.0313;1311;0.14552;0.14523;0.1456;0.11762;0.017127;178.26
PCA;1.0702;1.0696;1.0705;0.96338;1.0313;1311;0.14555;0.14526;0.14557;0.11753;0.017109;178.29
DE00;1.0748;1.0737;1.0793;0.98271;1.0479;1316.2;0.25852;0.25277;0.25195;0.16002;0.036455;314.88
DE01;1.0748;1.0736;1.0794;0.98184;1.0505;1316.7;0.25655;0.26628;0.24857;0.15245;0.037615;301.51
DE02;1.075;1.0736;1.0784;0.98554;1.056;1316.6;0.25174;0.25599;0.26941;0.15311;0.039384;319.14
PCA
weights;0.010614;0.010552;0.010619;0.010464;0.010573;0.010519;0.010177;0.010498;0.0103;0.010293;0.010676;0.010274;0.010317;0.010533;0.010484;0.010309;0.010403;0.0098087;0.010199;0.010462;0.010482;0.010428;0.010365;0.010399;0.0099376;0.010454;0.010694;0.010577;0.010801;0.010485;0.010297;0.010526;0.010286;0.0097916;0.010488;0.01058;0.010359;0.010637;0.010579;0.010316;0.010677;0.010648;0.0106;0.010459;0.010413;0.010628;0.010625;0.010603;0.010208;0.010365;0.010401;0.010585;0.010441;0.01037;0.010436;0.010592;0.0099687;0.01037;0.01062;0.010126;0.010225;0.010625;0.010681;0.010257;0.010121;0.010475;0.010334;0.010245;0.01073;0.010354;0.010515;0.010411;0.010516;0.01013;0.010334;0.010128;0.010666;0.010469;0.010575;0.0104;0.010564;0.010626;0.0099185;0.010346;0.01053;0.010428;0.010626;0.010358;0.0099213;0.010414;0.010264;0.0098976;0.010385;0.010508;0.010654;0.010677
differential evolutions parameters, by distance type
i;dDE / dP;distance;type;parentWeight;crossover;population;iterations;distance;weights ->
1;1.0043;1.0748;2;0.85;0.5;50;50;Manhattan(Average);0.0029061;0.023285;0.026051;0.01519;7.8059E-05;0.0021777;0.023204;0.0077395;0.00030442;0.025483;0.00031184;0.015883;0.00036867;0.0029181;0.0071796;0.021892;0.0068197;0.013148;0.02376;0.021844;0.020064;0.00070763;0.00066811;0.0034993;0.001512;0.01697;0.0054622;0.000989;9.4665E-05;0.023284;0.023881;0.00096907;0.0004354;0.022752;0.024094;0.0020299;0.022027;0.00031399;0.021767;0.00096849;0.0014146;0.0032259;0.014298;0.019492;0.018473;0.012804;0.0021994;0.0011962;0.0022948;0.025854;0.023512;0.024729;0.018962;0.020712;0.0045282;0.0018781;0.0055746;0.022173;0.013918;0.0061025;0.015681;0.01794;0.00036935;0.0048268;0.0029658;0.013595;0.0011545;0.021791;0.00024099;0.0086937;0.001703;0.0015258;0.0093713;0.02217;0.0006657;0.021567;2.178E-05;0.00019321;0.026243;0.0068044;0.00494;0.00043678;0.0017591;0.025664;0.010762;0.022777;0.0013381;0.0037996;0.00071424;0.011356;0.0054347;0.00038337;0.017319;0.011953;0.022082;0.0053824
2;1.0043;1.0748;2;0.85;0.5;50;50;Manhattan(Average);0.00050048;0.024047;0.022085;0.012672;0.0009686;9.8181E-05;0.025618;0.0036375;0.00025671;0.026157;0.00056277;0.0078985;0.00037845;0.0026361;0.0036733;0.026514;0.0023547;0.025068;0.00039946;0.025086;0.021662;8.2971E-05;0.0020041;0.0021224;0.00086576;0.021071;0.023321;0.002048;0.001345;0.026128;0.016143;0.0058146;1.5301E-06;0.0077494;0.022968;0.021255;0.02143;0.0036417;0.005219;0.00073463;0.0048691;0.0090161;0.012756;0.017925;0.0038882;0.025253;0.0045316;0.0022478;0.025584;0.02302;0.024206;0.018583;0.012865;0.019361;0.0078492;0.0054082;0.001877;0.01916;0.0028781;0.0030274;0.00096741;0.02551;0.0011905;0.0088505;0.0017341;0.015013;0.00046541;0.011614;0.00012196;0.026226;0.00061868;0.0013953;0.0058599;0.025777;0.00023836;0.01216;0.00046648;0.0033176;0.026323;0.00031469;0.0011196;0.00024442;0.00066714;0.01482;0.025997;0.024954;0.00027429;0.017251;0.00083236;0.019451;0.01126;0.0064341;0.022906;0.0029081;0.017002;0.0051904
3;1.0044;1.075;2;0.85;0.5;50;50;Manhattan(Average);0.00090761;0.021777;0.025052;0.020827;0.00094949;0.00074778;0.026518;0.0039524;0.00067458;0.024606;0.0027112;0.002368;4.6757E-05;0.0020667;0.011812;0.025129;0.0027038;0.019608;0.020499;0.025138;0.021433;0.00011175;0.00018429;0.007295;0.00054982;0.01383;0.015988;0.0075024;0.00057793;0.02068;0.0014823;9.4793E-05;0.0028049;0.020905;0.022826;0.0081402;0.026879;0.0019599;0.0033045;9.3897E-06;0.0050294;0.026362;0.023392;0.020115;0.013525;0.022676;0.0052202;0.0034056;0.0054404;0.023792;0.0053378;0.025208;0.0017116;0.025764;0.0030306;0.0035358;0.00096308;0.022304;0.0063967;0.0027702;0.0065885;0.0095941;0.0001035;0.005151;0.0050051;0.019148;0.00057727;0.022827;0.00078708;0.015764;0.0001357;0.00046174;0.0021264;0.025935;0.00098726;0.013644;0.00032933;0.0083429;0.020926;0.0029898;0.0019137;0.00099895;0.0019836;0.022345;0.026973;0.026514;0.0027417;0.0093933;0.0040863;0.0060165;0.0015191;0.0015313;0.02488;0.021899;0.022151;0.0029941
4;1.0038;1.0737;2;0.85;0.5;50;50;Manhattan(GeometricAverage);0.0026146;0.020801;0.019172;0.016505;0.0015816;0.0017908;0.023143;0.00834;0.00034423;0.021854;0.0051504;0.017209;0.0028441;0.0042267;0.021503;0.015002;0.0021304;0.011286;0.017966;0.012584;0.014544;0.0015908;0.011462;0.0023114;0.00048971;0.015825;0.01409;0.0011408;0.00012382;0.022969;0.02058;0.00048573;0.0016011;0.020249;0.022548;0.023945;0.023632;0.00054873;0.020371;0.0017149;0.0010334;0.013582;0.012972;0.016225;0.019205;0.02073;0.0022899;0.0014844;0.014414;0.023993;0.018355;0.01753;0.022601;0.021975;0.0044205;0.0037253;0.01659;0.017185;0.0047772;0.0079535;0.0032123;0.020072;0.00012744;0.0026691;0.0075626;0.02202;0.0026111;0.018426;0.00034581;0.013503;0.000196;0.006284;0.0060516;0.022676;0.00024218;0.0041531;0.00053987;0.0087046;0.020651;0.0015685;0.00092952;0.005821;0.00079882;0.015935;0.019629;0.020681;0.00023772;0.0023927;0.0011267;0.0016489;0.0045418;0.00054412;0.021472;0.011281;0.020213;0.0038214
5;1.0038;1.0736;2;0.85;0.5;50;50;Manhattan(GeometricAverage);0.0005136;0.019413;0.019845;0.016326;0.0019373;0.00054379;0.019036;0.022453;0.0015082;0.02248;0.01027;0.010787;0.00018512;0.0013284;0.0064642;0.019541;0.011446;0.020787;0.018279;0.023126;0.0095751;0.00037497;0.0033788;0.0025058;0.0023091;0.018752;0.015032;0.00010759;0.0017973;0.02292;0.0096767;0.0028119;0.015656;0.012785;0.022931;0.022493;0.021504;0.00080219;0.010399;0.0010375;0.0019082;0.017098;0.021524;0.020683;0.019152;0.013814;0.0029275;0.0031385;0.013784;0.010172;0.021812;0.021006;0.0052843;0.021927;0.0059502;0.012796;0.0023414;0.020449;0.012795;0.0015998;0.0019751;0.021309;1.0591E-06;0.0029367;0.0048998;0.015349;0.003112;0.021995;8.6707E-06;0.022453;0.002051;0.00046851;0.014931;0.021219;0.0014007;0.014415;0.00035004;0.0034656;0.020721;0.00072746;0.00043075;0.00044128;0.0073469;0.019476;0.0090129;0.019641;0.00067961;0.0057872;0.00025347;0.0089322;0.0023622;9.0253E-05;0.016238;0.022175;0.017735;0.0023322
6;1.0037;1.0736;2;0.85;0.5;50;50;Manhattan(GeometricAverage);0.0020643;0.021821;0.020545;0.013276;0.0011691;0.00233;0.021339;0.0085512;0.00042469;0.022403;0.0049329;0.0033434;0.0018719;0.016136;0.015715;0.01425;0.0054901;0.010654;0.017036;0.020183;0.0053041;0.00018552;0.003285;0.010804;0.00027214;0.016609;0.012166;0.0010376;9.0079E-05;0.021799;0.019463;0.00071593;0.003581;0.017864;0.018561;0.021734;0.016074;0.0015244;0.019985;0.0011749;0.005231;0.015945;0.013809;0.020645;0.01683;0.0085199;0.0076859;0.0036158;0.012283;0.018466;0.020191;0.014494;0.0085351;0.016267;0.011611;0.0073782;0.011357;0.020271;0.010986;0.00021108;0.0020971;0.021878;0.0020089;0.00030908;0.020901;0.012719;0.00088791;0.017542;0.001367;0.022291;0.00016872;0.0025675;0.0073058;0.021671;0.0020755;0.011337;0.00014226;0.0070121;0.020477;0.0015455;0.0016117;0.0011893;0.0027577;0.019061;0.019021;0.018082;8.001E-05;0.015551;0.0017565;0.015935;0.0010274;0.0028763;0.02136;0.02048;0.022241;0.00056843
7;1.0199;0.98271;2;0.85;0.5;50;50;Manhattan(Minimum);0.0087614;0.013606;0.0033415;0.0082664;0.011531;0.0085893;0.013711;0.0072075;0.003615;0.010421;0.012358;0.0039966;0.0080466;0.016102;0.01518;0.017952;0.0156;0.014882;0.0156;0.0098442;0.015003;0.014734;0.010505;0.014759;0.010777;0.018553;0.016491;0.01394;0.011658;0.0094953;0.0099795;0.010307;0.010743;0.011814;0.0081839;0.014676;0.0086868;0.01844;0.0045291;0.003842;0.0041849;0.014035;0.0047151;0.013723;0.01222;0.0074079;0.0068632;0.0080414;0.0019077;0.0023105;0.011328;0.0069556;0.002762;0.01556;0.013234;0.013634;0.01252;0.010951;0.0086797;0.017296;0.010861;0.017446;0.010488;0.0068913;0.0090244;0.0018669;0.017107;0.0039274;0.013034;0.0011479;0.01062;0.014928;0.018012;0.0013188;0.0055478;0.0024236;0.001475;0.011978;0.0053239;0.010488;0.010436;0.0095977;0.013586;0.015915;0.0060525;0.017673;0.009562;0.016392;0.003671;0.0063544;0.011102;0.01232;0.010168;0.01446;0.016148;0.0085974
8;1.019;0.98184;2;0.85;0.5;50;50;Manhattan(Minimum);0.0061559;0.0092289;0.0098195;0.015603;0.01318;0.013769;0.014877;0.0053934;0.0064223;0.0032977;0.0098643;0.015379;0.0038269;0.011628;0.016069;0.017776;0.016683;0.009125;0.017322;0.0082201;0.0044139;0.01696;0.015101;0.01634;0.011508;0.010686;0.017346;0.0045062;0.0048048;0.017673;0.0091506;0.007601;0.014345;0.0070921;0.01135;0.0021942;0.016686;0.010882;0.0017295;0.0047552;0.0040713;0.0059428;0.0084439;0.010858;0.0092659;0.010939;0.0031656;0.0024294;0.0083157;0.0062612;0.017186;0.014848;0.016736;0.016314;0.0099688;0.0091756;0.014817;0.012351;0.008839;0.014992;0.017776;0.0095285;0.010318;0.016331;0.0051546;0.015629;0.015212;0.00078229;0.011749;0.017035;0.0064033;0.015092;0.010479;0.0055633;0.0048084;0.016818;0.012988;0.016624;0.011114;0.0015217;0.012246;0.0016191;0.0055199;0.016732;0.017658;0.0011004;0.006115;0.013471;0.0029474;0.013026;0.017182;0.0030008;0.009851;0.0050614;0.010112;0.0097441
9;1.0228;0.98554;2;0.85;0.5;50;50;Manhattan(Minimum);0.011852;0.0093859;0.008785;0.017892;0.0059519;0.010377;0.0097113;0.0009347;0.0063581;0.014488;0.0043848;0.0077666;0.0094364;0.017104;0.012966;0.015911;0.015112;0.014898;0.0084077;0.010097;0.010136;0.014226;0.0067713;0.014232;0.013923;0.018211;0.013321;0.012126;0.0077993;0.017075;0.015116;0.016464;0.01289;0.011026;0.0070414;0.004247;0.0050914;0.0068133;0.0072319;0.0067111;0.0061522;0.0093464;0.0089044;0.0080135;0.0097834;0.016077;0.0041459;0.012563;0.010857;0.0062825;0.008461;0.006644;0.016868;0.017736;0.0032232;0.014284;0.0048629;0.013711;0.01887;0.011553;0.0037893;0.011454;0.0026187;0.0091058;0.009894;0.015897;0.018154;0.008571;0.011552;0.0093171;0.0046922;0.01676;0.014699;0.0032056;0.015305;0.010234;0.0096975;0.011888;0.010801;0.0028089;0.015378;0.0040898;0.012741;0.0055894;0.012616;0.0047243;0.010427;0.015968;0.0095895;0.010205;0.01418;0.015286;0.0030698;0.0089109;0.0055458;0.010626
10;1.0084;1.0793;2;0.85;0.5;50;50;Manhattan(Median);0.0033704;0.015095;0.017274;0.020908;0.0083853;0.0026275;0.006075;0.019608;0.012675;0.012926;0.0018127;0.013399;0.0064473;0.010416;0.022529;0.010398;0.0047495;0.0029302;0.013993;0.010556;0.019117;0.0020737;0.019622;0.00088862;0.010645;0.019338;0.014745;0.0065897;0.0072302;0.018497;0.019206;0.00078815;0.015678;0.01601;0.010629;0.018895;0.016862;0.0002597;0.008576;0.0002534;0.0030123;0.0065293;0.0056607;0.0092057;0.016919;0.0058256;0.00056026;0.017207;0.018182;0.022047;0.013636;0.020551;0.018846;0.0028;0.0041299;0.021919;0.014881;0.0081878;0.0063273;0.0015776;0.019898;0.0078214;0.016178;0.0025859;0.0085839;0.012461;0.00027758;0.01647;0.0015751;0.020352;0.0010221;0.0005896;0.007068;0.00093812;0.0065424;0.00024804;0.00017772;0.014739;0.0029937;0.012;0.0064783;0.021227;0.012462;0.01559;0.016271;0.0090591;0.0053545;0.0193;0.020668;0.0066965;0.0023898;0.013728;0.022279;0.010177;0.003259;0.0024578
