TITLE;48 random variables, variable gain
FOCUS ON;Comparison by gain, distance type and variable type
EXPERIMENT TYPE;SingleAmongManyVaryingGain
RESULTS
PARTICULAR
parameters
normalization;Center
pcaRecompositionThreshold;0.95
component;1;2
type;RandomNormal;RandomNormal
p1;0;0
p2;1;1
distances;(RandomNormal, RandomNormal) (many)
gain;1;3;9;27;81
D plain [C] Manhattan(Average);1.046;1.0729;1.1325;1.3434;1.727
D plain [S] Manhattan(Average);1.0685;1.07;1.0686;1.0691;1.0702
D PCA [C] Manhattan(Average);1.0598;1.2355;2.1848;5.5299;9.0901
D PCA [S] Manhattan(Average);1.0685;1.07;1.0686;1.0691;1.0703
D DE (avg)[C] Manhattan(Average);1.1074;1.2955;1.6816;3.2045;4.8949
D DE (avg)[S] Manhattan(Average);1.0739;1.0745;1.0747;1.0744;1.0739
D plain [C] Manhattan(GeometricAverage);1.0444;1.0708;1.1294;1.3297;1.6799
D plain [S] Manhattan(GeometricAverage);1.0669;1.0681;1.0667;1.0675;1.0687
D PCA [C] Manhattan(GeometricAverage);1.058;1.2201;2.0253;4.9233;8.0849
D PCA [S] Manhattan(GeometricAverage);1.0669;1.068;1.0667;1.0676;1.0687
D DE (avg)[C] Manhattan(GeometricAverage);1.1072;1.2528;1.6789;2.7743;4.5054
D DE (avg)[S] Manhattan(GeometricAverage);1.0711;1.072;1.0719;1.0716;1.0715
D plain [C] Manhattan(Median);1.0458;1.0742;1.1276;1.3257;1.7022
D plain [S] Manhattan(Median);1.069;1.0711;1.0674;1.0696;1.0698
D PCA [C] Manhattan(Median);1.0589;1.2051;2.122;5.5906;9.317
D PCA [S] Manhattan(Median);1.0694;1.0711;1.0677;1.0694;1.0699
D DE (avg)[C] Manhattan(Median);1.1033;1.2068;1.578;3.0883;4.6669
D DE (avg)[S] Manhattan(Median);1.0809;1.0792;1.079;1.0798;1.0795
D plain [C] Manhattan(Minimum);0.80543;0.89351;0.87406;0.92548;0.94201
D plain [S] Manhattan(Minimum);0.82135;0.88562;0.85922;0.89304;0.90043
D PCA [C] Manhattan(Minimum);0.82002;0.84079;0.64708;0.081755;0.54156
D PCA [S] Manhattan(Minimum);0.82097;0.88638;0.85909;0.89249;0.89892
D DE (avg)[C] Manhattan(Minimum);0.89638;0.93869;0.94926;0.9971;1.0783
D DE (avg)[S] Manhattan(Minimum);0.90223;0.92546;0.90509;0.92553;0.93528
D plain [C] Manhattan(MinimumTimesMedian);0.84232;0.95981;0.98556;1.2269;1.6035
D plain [S] Manhattan(MinimumTimesMedian);0.87803;0.94859;0.91709;0.95517;0.96328
D PCA [C] Manhattan(MinimumTimesMedian);0.86832;1.0132;1.3731;0.45706;5.0457
D PCA [S] Manhattan(MinimumTimesMedian);0.87795;0.94944;0.91727;0.95445;0.96176
D DE (avg)[C] Manhattan(MinimumTimesMedian);0.96435;1.0467;1.2016;2.3554;4.353
D DE (avg)[S] Manhattan(MinimumTimesMedian);0.96072;0.99057;0.9672;0.98931;0.99705
D plain [C] Manhattan(Summation);1281.3;1314.4;1387.3;1645.7;2115.6
D plain [S] Manhattan(Summation);1309;1310.7;1309;1309.6;1311.1
