TITLE;72 random variables, variable gain
FOCUS ON;Comparison by gain, distance type and variable type
EXPERIMENT TYPE;SingleAmongManyVaryingGain
RESULTS
PARTICULAR
parameters
normalization;Center
pcaRecompositionThreshold;0.95
component;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30;31;32;33;34;35;36;37
type;RandomNormal;RandomNormal;RandomNormal;RandomNormal;RandomNormal;RandomNormal;RandomNormal;RandomNormal;RandomNormal;RandomNormal;RandomNormal;RandomNormal;RandomNormal;RandomNormal;RandomNormal;RandomNormal;RandomNormal;RandomNormal;RandomNormal;RandomNormal;RandomNormal;RandomNormal;RandomNormal;RandomNormal;RandomNormal;RandomNormal;RandomNormal;RandomNormal;RandomNormal;RandomNormal;RandomNormal;RandomNormal;RandomNormal;RandomNormal;RandomNormal;RandomNormal;RandomNormal
p1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
p2;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
distances;(RandomNormal, RandomNormal) (many)
gain;1;3;9;27;81
D plain [C] Manhattan(Average);1.0587;1.5117;2.388;3.9615;6.8076
D plain [S] Manhattan(Average);1.0674;1.0683;1.0674;1.0692;1.071
D PCA [C] Manhattan(Average);1.0727;1.8239;3.2464;5.54;9.6608
D PCA [S] Manhattan(Average);1.0674;1.0684;1.0674;1.0692;1.0711
D DE (avg)[C] Manhattan(Average);1.1128;1.8361;3.1647;5.4071;9.3195
D DE (avg)[S] Manhattan(Average);1.0733;1.0747;1.0736;1.0741;1.0761
D plain [C] Manhattan(GeometricAverage);1.0577;1.5095;2.3849;3.9543;6.7944
D plain [S] Manhattan(GeometricAverage);1.0664;1.0671;1.0664;1.0681;1.07
D PCA [C] Manhattan(GeometricAverage);1.0715;1.8199;3.2406;5.5285;9.6409
D PCA [S] Manhattan(GeometricAverage);1.0664;1.0672;1.0664;1.0681;1.07
D DE (avg)[C] Manhattan(GeometricAverage);1.1085;1.8358;3.1721;5.3752;9.3217
D DE (avg)[S] Manhattan(GeometricAverage);1.0714;1.0729;1.0718;1.0723;1.0746
D plain [C] Manhattan(Median);1.0587;1.5112;2.3903;3.9563;6.7897
D plain [S] Manhattan(Median);1.0673;1.0685;1.0695;1.0709;1.0705
D PCA [C] Manhattan(Median);1.0715;1.8192;3.2505;5.5367;9.6475
D PCA [S] Manhattan(Median);1.0675;1.0683;1.0695;1.0706;1.0707
D DE (avg)[C] Manhattan(Median);1.1085;1.835;3.1742;5.361;9.4453
D DE (avg)[S] Manhattan(Median);1.0754;1.0777;1.0794;1.0785;1.0817
D plain [C] Manhattan(Minimum);0.91432;1.2802;2.0092;3.1093;5.3184
D plain [S] Manhattan(Minimum);0.91688;0.89553;0.93155;0.89701;0.92568
D PCA [C] Manhattan(Minimum);0.9335;1.4779;2.649;4.3769;7.4447
D PCA [S] Manhattan(Minimum);0.91714;0.89658;0.93146;0.89791;0.92584
D DE (avg)[C] Manhattan(Minimum);0.9548;1.4919;2.6137;4.3318;7.543
D DE (avg)[S] Manhattan(Minimum);0.95431;0.95546;0.95955;0.95;0.95728
D plain [C] Manhattan(MinimumTimesMedian);0.96802;1.9347;4.8026;12.301;36.11
D plain [S] Manhattan(MinimumTimesMedian);0.97858;0.95688;0.9963;0.96057;0.99097
D PCA [C] Manhattan(MinimumTimesMedian);1.0002;2.6887;8.6106;24.234;71.823
D PCA [S] Manhattan(MinimumTimesMedian);0.97908;0.95782;0.99615;0.96126;0.99134
D DE (avg)[C] Manhattan(MinimumTimesMedian);1.0328;2.7377;8.2082;23.355;70.199
D DE (avg)[S] Manhattan(MinimumTimesMedian);1.0215;1.0164;1.0301;1.0181;1.0266
D plain [C] Manhattan(Summation);1297;1851.9;2925.3;4852.8;8339.3
D plain [S] Manhattan(Summation);1307.6;1308.7;1307.6;1309.7;1312
D PCA [C] Manhattan(Summation);1314;2234.3;3976.8;6786.4;11834
D PCA [S] Manhattan(Summation);1307.6;1308.7;1307.5;1309.7;1312
D DE (avg)[C] Manhattan(Summation);1357.7;2250.2;3863.5;6650.4;11491
D DE (avg)[S] Manhattan(Summation);1314.6;1316.4;1315.5;1315.7;1318.1
D plain [C] Euclidean(Average);0.16606;0.37664;1.0821;3.1436;9.4978
D plain [S] Euclidean(Average);0.16779;0.16771;0.16782;0.16777;0.16781
D PCA [C] Euclidean(Average);0.17877;0.70118;2.3334;6.6119;20.067
D PCA [S] Euclidean(Average);0.16781;0.16774;0.16784;0.16779;0.16783
D DE (avg)[C] Euclidean(Average);0.33594;0.90942;2.826;8.0215;23.252
D DE (avg)[S] Euclidean(Average);0.32246;0.31803;0.32403;0.31409;0.30256
D plain [C] Euclidean(GeometricAverage);0.16546;0.37431;1.0762;3.1221;9.4346
D plain [S] Euclidean(GeometricAverage);0.16721;0.16706;0.16727;0.16717;0.16725
D PCA [C] Euclidean(GeometricAverage);0.17789;0.69494;2.3144;6.5513;19.909
D PCA [S] Euclidean(GeometricAverage);0.16723;0.16709;0.16729;0.16719;0.16727
D DE (avg)[C] Euclidean(GeometricAverage);0.3276;0.91495;2.8376;7.4603;23.872
D DE (avg)[S] Euclidean(GeometricAverage);0.30974;0.30613;0.31422;0.3243;0.31844
D plain [C] Euclidean(Median);0.16623;0.37428;1.0816;3.1267;9.4672
D plain [S] Euclidean(Median);0.16787;0.16717;0.16796;0.16805;0.16775
D PCA [C] Euclidean(Median);0.17862;0.69639;2.329;6.5576;19.946
D PCA [S] Euclidean(Median);0.16794;0.16704;0.1679;0.168;0.16764
D DE (avg)[C] Euclidean(Median);0.33547;0.91855;2.7507;7.7886;24.794
D DE (avg)[S] Euclidean(Median);0.31096;0.31787;0.31675;0.31107;0.30915
D plain [C] Euclidean(Minimum);0.12363;0.26354;0.74632;1.9962;6.2486
D plain [S] Euclidean(Minimum);0.12348;0.12001;0.13127;0.12031;0.12754
D PCA [C] Euclidean(Minimum);0.1297;0.44334;1.4898;4.1061;12.415
D PCA [S] Euclidean(Minimum);0.12357;0.12049;0.13127;0.12064;0.12709
D DE (avg)[C] Euclidean(Minimum);0.17285;0.50663;1.4832;4.1708;13.391
D DE (avg)[S] Euclidean(Minimum);0.17419;0.16841;0.16585;0.1713;0.16814
D plain [C] Euclidean(MinimumTimesMedian);0.020551;0.09864;0.80722;6.2416;59.157
D plain [S] Euclidean(MinimumTimesMedian);0.020729;0.020062;0.022049;0.020218;0.021395
D PCA [C] Euclidean(MinimumTimesMedian);0.023167;0.30874;3.4699;26.927;247.62
D PCA [S] Euclidean(MinimumTimesMedian);0.020753;0.020126;0.022041;0.020267;0.021306
D DE (avg)[C] Euclidean(MinimumTimesMedian);0.054496;0.44081;4.0637;33.558;303.07
D DE (avg)[S] Euclidean(MinimumTimesMedian);0.046837;0.048855;0.04809;0.046334;0.048777
D plain [C] Euclidean(Summation);203.43;461.38;1325.6;3850.9;11635
D plain [S] Euclidean(Summation);205.54;205.45;205.58;205.51;205.56
D PCA [C] Euclidean(Summation);218.99;858.95;2858.5;8099.6;24582
D PCA [S] Euclidean(Summation);205.57;205.48;205.6;205.54;205.59
D DE (avg)[C] Euclidean(Summation);399.28;1159.1;3468.8;9942.9;30491
D DE (avg)[S] Euclidean(Summation);388.68;386.44;392.88;380.78;397.1
distances;(RandomNormal, RandomPearson) (many)
gain;1;3;9;27;81
D plain [C] Manhattan(Average);1.1014;1.5152;2.4117;3.9993;6.7482
D plain [S] Manhattan(Average);1.0256;1.0241;1.0255;1.0236;1.0253
D PCA [C] Manhattan(Average);1.1453;1.7696;3.2184;5.6123;9.585
D PCA [S] Manhattan(Average);1.0258;1.024;1.0255;1.0235;1.0253
D DE (avg)[C] Manhattan(Average);1.1949;1.8183;3.1698;5.469;9.2634
D DE (avg)[S] Manhattan(Average);1.0673;1.0636;1.0677;1.0634;1.0627
D plain [C] Manhattan(GeometricAverage);1.0998;1.5132;2.4086;3.9923;6.7362
D plain [S] Manhattan(GeometricAverage);1.0244;1.0227;1.0241;1.0219;1.0238
D PCA [C] Manhattan(GeometricAverage);1.1416;1.7661;3.2132;5.6003;9.5656
D PCA [S] Manhattan(GeometricAverage);1.0245;1.0227;1.0242;1.0218;1.0238
D DE (avg)[C] Manhattan(GeometricAverage);1.1902;1.8149;3.1519;5.4306;9.2705
D DE (avg)[S] Manhattan(GeometricAverage);1.064;1.0616;1.0651;1.0592;1.0627
D plain [C] Manhattan(Median);1.0969;1.5134;2.4118;4.0064;6.7408
D plain [S] Manhattan(Median);1.025;1.0233;1.025;1.02;1.0252
D PCA [C] Manhattan(Median);1.1358;1.7713;3.2114;5.6182;9.5849
D PCA [S] Manhattan(Median);1.0253;1.0232;1.0246;1.0197;1.0254
D DE (avg)[C] Manhattan(Median);1.1884;1.8318;3.1327;5.4582;9.315
D DE (avg)[S] Manhattan(Median);1.0672;1.0647;1.0676;1.0617;1.0623
D plain [C] Manhattan(Minimum);0.91342;1.297;2.021;3.2804;5.0886
D plain [S] Manhattan(Minimum);0.84756;0.86731;0.83055;0.85799;0.85306
D PCA [C] Manhattan(Minimum);0.91519;1.4473;2.6007;4.5542;7.0549
D PCA [S] Manhattan(Minimum);0.8481;0.86614;0.82745;0.85796;0.85354
D DE (avg)[C] Manhattan(Minimum);0.9756;1.4965;2.6273;4.4487;7.4701
D DE (avg)[S] Manhattan(Minimum);0.91881;0.92745;0.92804;0.91492;0.90644
D plain [C] Manhattan(MinimumTimesMedian);1.002;1.9629;4.8744;13.142;34.301
D plain [S] Manhattan(MinimumTimesMedian);0.86876;0.88748;0.85132;0.87515;0.87454
D PCA [C] Manhattan(MinimumTimesMedian);1.0395;2.5636;8.3518;25.586;67.621
