TITLE;6 random variables, variable gain
FOCUS ON;Comparison by gain, distance type and variable type
EXPERIMENT TYPE;SingleAmongManyVaryingGain
RESULTS
PARTICULAR
parameters
normalization;Center
pcaRecompositionThreshold;0.95
component;1;2;3;4
type;RandomNormal;RandomNormal;RandomNormal;RandomNormal
p1;0;0;0;0
p2;1;1;1;1
distances;(RandomNormal, RandomNormal) (many)
gain;1;3;9;27;81
D plain [C] Manhattan(Average);1.0265;1.5238;2.349;3.9586;6.5991
D plain [S] Manhattan(Average);1.0566;1.0526;1.0565;1.0614;1.0541
D PCA [C] Manhattan(Average);1.0316;1.7813;3.1712;5.4947;9.3403
D PCA [S] Manhattan(Average);1.0566;1.0526;1.0565;1.0614;1.0541
D DE (avg)[C] Manhattan(Average);1.0458;1.8402;3.2089;5.5404;9.4739
D DE (avg)[S] Manhattan(Average);1.0589;1.0531;1.0575;1.0643;1.0559
D plain [C] Manhattan(GeometricAverage);1.0153;1.4997;2.2979;3.8628;6.4047
D plain [S] Manhattan(GeometricAverage);1.0452;1.0388;1.043;1.049;1.0399
D PCA [C] Manhattan(GeometricAverage);1.0198;1.735;3.0794;5.3466;9.0399
D PCA [S] Manhattan(GeometricAverage);1.0452;1.0388;1.043;1.049;1.0399
D DE (avg)[C] Manhattan(GeometricAverage);1.0277;1.7809;3.0866;5.3652;9.0724
D DE (avg)[S] Manhattan(GeometricAverage);1.0465;1.0391;1.0436;1.0507;1.0412
D plain [C] Manhattan(Median);1.0325;1.5145;2.3628;3.9915;6.5551
D plain [S] Manhattan(Median);1.0637;1.051;1.0595;1.0659;1.063
D PCA [C] Manhattan(Median);1.0394;1.7839;3.2065;5.5531;9.3266
D PCA [S] Manhattan(Median);1.0637;1.051;1.0595;1.0659;1.063
D DE (avg)[C] Manhattan(Median);1.0563;1.8593;3.2285;5.6711;9.4929
D DE (avg)[S] Manhattan(Median);1.0739;1.066;1.0709;1.0762;1.074
D plain [C] Manhattan(Minimum);0.53422;0.6138;0.97391;1.224;2.4457
D plain [S] Manhattan(Minimum);0.54615;0.41182;0.41911;0.47941;0.49593
D PCA [C] Manhattan(Minimum);0.54131;0.6044;1.1427;1.4419;3.1202
D PCA [S] Manhattan(Minimum);0.54615;0.41182;0.41911;0.47941;0.49593
D DE (avg)[C] Manhattan(Minimum);0.59331;0.71679;1.2497;1.6561;3.3589
D DE (avg)[S] Manhattan(Minimum);0.61257;0.49127;0.52991;0.53057;0.57331
