TITLE;96 random variables, variable gain
FOCUS ON;Comparison by gain, distance type and variable type
EXPERIMENT TYPE;SingleAmongManyVaryingGain
RESULTS
PARTICULAR
parameters
normalization;Center
pcaRecompositionThreshold;0.95
component;1;2
type;RandomNormal;RandomNormal
p1;0;0
p2;1;1
distances;(RandomNormal, RandomNormal) (many)
gain;1;3;9;27;81
D plain [C] Manhattan(Average);1.0641;1.0768;1.0878;1.1953;1.4174
D plain [S] Manhattan(Average);1.0698;1.0696;1.0689;1.0688;1.0686
D PCA [C] Manhattan(Average);1.0746;1.1631;1.9466;4.9721;8.7621
D PCA [S] Manhattan(Average);1.0698;1.0696;1.0689;1.0688;1.0686
D DE (avg)[C] Manhattan(Average);1.107;1.1477;1.257;1.6864;2.5467
D DE (avg)[S] Manhattan(Average);1.0746;1.074;1.0744;1.0737;1.0738
D plain [C] Manhattan(GeometricAverage);1.0632;1.076;1.0868;1.1905;1.3974
D plain [S] Manhattan(GeometricAverage);1.0689;1.0689;1.0681;1.0679;1.0679
D PCA [C] Manhattan(GeometricAverage);1.0736;1.1583;1.8394;4.3774;7.7458
D PCA [S] Manhattan(GeometricAverage);1.0689;1.0688;1.0681;1.0679;1.0679
D DE (avg)[C] Manhattan(GeometricAverage);1.1031;1.1419;1.251;1.6863;2.4009
D DE (avg)[S] Manhattan(GeometricAverage);1.0733;1.0724;1.0729;1.0722;1.0728
D plain [C] Manhattan(Median);1.0648;1.0779;1.085;1.1838;1.3785
D plain [S] Manhattan(Median);1.0698;1.0703;1.0689;1.0668;1.0697
D PCA [C] Manhattan(Median);1.075;1.1448;1.9132;5.0705;8.7223
D PCA [S] Manhattan(Median);1.0704;1.0705;1.0687;1.0667;1.0695
D DE (avg)[C] Manhattan(Median);1.1022;1.143;1.231;1.7297;2.5339
D DE (avg)[S] Manhattan(Median);1.0795;1.0784;1.0774;1.0763;1.0779
D plain [C] Manhattan(Minimum);0.92065;0.93598;0.94652;0.96238;0.98687
D plain [S] Manhattan(Minimum);0.92935;0.93835;0.93144;0.94061;0.96127
D PCA [C] Manhattan(Minimum);0.92246;0.896;0.79829;0.39777;0.28792
D PCA [S] Manhattan(Minimum);0.92728;0.93762;0.93012;0.93905;0.96068
D DE (avg)[C] Manhattan(Minimum);0.97062;0.98181;0.99727;1.0261;1.0627
D DE (avg)[S] Manhattan(Minimum);0.97213;0.97374;0.97924;0.97346;0.98319
D plain [C] Manhattan(MinimumTimesMedian);0.98034;1.0089;1.027;1.1393;1.3604
