TITLE;30 random variables, variable gain
FOCUS ON;
EXPERIMENT TYPE;SingleAmongManyVaryingGain
PARAMETERS
normalization;Center
pcaRecompositionThreshold;0.95
component;;;;;;;;;1;2
type;;;;;;;;;RandomUniform;RandomWeibull
p1;;;;;;;;;0;1
p2;;;;;;;;;1;1
RESULTS
COMMON
distance
which;Euclidean(MinimumTimesMedian)
plain;0.029542
PCA;0.035905
PCA
weights;;;;;;;;;0.0011146;0.035457;0.023779;0.032346;0.026167;0.035051;0.030145;0.030601;0.091673;0.030804;0.027009;0.014868;0.032043;0.019977;0.030244;0.016056;0.031423;0.024588;0.060605;0.03522;0.04905;0.033898;0.037711;0.033297;0.017915;0.024818;0.088744;0.025321;0.027863;0.032211
differential evolutions parameters, by distance type
i;dDE / dP;distance;type;parentWeight;crossover;population;iterations;distance;weights ->
1;3.6175;0.10687;3;1;0.25;150;175;Euclidean(MinimumTimesMedian);1.3138E-05;5.7159E-07;6.5177E-08;8.7782E-07;0.14718;5.3786E-05;0.16176;2.0844E-05;0.15993;1.1419E-05;6.3683E-06;7.8123E-06;2.5142E-05;7.0097E-06;3.4296E-06;1.6236E-05;1.1948E-05;2.1122E-06;4.8281E-05;0.071982;0.15954;0.11456;0.02647;3.3551E-06;5.8241E-05;1.2066E-05;4.8368E-05;0.15808;9.9344E-05;4.4517E-05
2;3.1066;0.091775;3;1;0.25;150;175;Euclidean(MinimumTimesMedian);4.4938E-06;0.046813;0.099449;2.307E-07;0.12359;2.6864E-06;1.3623E-05;9.7642E-06;0.12079;6.3013E-05;3.4892E-07;4.4269E-07;1.4094E-06;5.1988E-06;2.1004E-06;5.8517E-06;9.0045E-06;4.7655E-05;1.0111E-05;0.078832;0.097309;0.10014;0.12449;4.7102E-05;5.9217E-07;0.095598;0.11271;8.7018E-06;2.5538E-05;2.0377E-05
3;4.0274;0.11898;3;1;0.25;150;175;Euclidean(MinimumTimesMedian);1.2474E-08;0.091733;0.15459;3.1904E-07;1.0654E-05;3.6962E-06;5.8181E-06;0.099204;0.11152;8.3435E-06;3.3202E-07;1.2102E-05;5.6908E-06;4.8134E-07;0.17705;1.3275E-06;5.8676E-06;4.4734E-06;4.5957E-06;1.4615E-06;0.1594;1.4431E-06;9.6792E-08;7.2523E-09;1.9288E-07;8.0649E-06;0.20641;7.848E-07;3.925E-06;5.0914E-07
4;3.8625;0.11411;3;1;0.25;150;175;Euclidean(MinimumTimesMedian);1.4951E-05;0.15006;0.17091;0.00031912;2.2179E-05;0.023234;0.00016171;1.6443E-05;0.08935;7.3585E-05;9.5185E-05;1.8764E-05;3.8455E-06;9.3619E-07;0.20072;8.0997E-07;0.00047864;5.6787E-05;7.3182E-05;3.8911E-05;0.15003;2.0247E-08;4.0879E-05;2.3674E-05;5.9374E-05;5.3385E-05;0.16252;0.00015475;0.051472;1.3102E-06
5;3.2792;0.096875;3;1;0.25;150;175;Euclidean(MinimumTimesMedian);3.6054E-07;1.6814E-06;1.8889E-06;1.8204E-06;0.12132;8.9376E-10;1.8246E-07;1.8531E-06;0.11908;6.4872E-06;1.5132E-05;6.1579E-06;0.081036;5.0821E-06;4.7226E-06;1.0943E-05;6.0595E-08;5.6501E-06;6.8941E-06;0.10054;0.11586;0.10234;1.1661E-06;1.7125E-06;7.0215E-06;1.4153E-06;0.12452;0.11063;0.12457;2.1026E-05
differential evolutions parameters, by distance
i;dDE / dP;distance;type;parentWeight;crossover;population;iterations;distance;weights ->
1;3.1066;0.091775;3;1;0.25;150;175;Euclidean(MinimumTimesMedian);4.4938E-06;0.046813;0.099449;2.307E-07;0.12359;2.6864E-06;1.3623E-05;9.7642E-06;0.12079;6.3013E-05;3.4892E-07;4.4269E-07;1.4094E-06;5.1988E-06;2.1004E-06;5.8517E-06;9.0045E-06;4.7655E-05;1.0111E-05;0.078832;0.097309;0.10014;0.12449;4.7102E-05;5.9217E-07;0.095598;0.11271;8.7018E-06;2.5538E-05;2.0377E-05
2;3.2792;0.096875;3;1;0.25;150;175;Euclidean(MinimumTimesMedian);3.6054E-07;1.6814E-06;1.8889E-06;1.8204E-06;0.12132;8.9376E-10;1.8246E-07;1.8531E-06;0.11908;6.4872E-06;1.5132E-05;6.1579E-06;0.081036;5.0821E-06;4.7226E-06;1.0943E-05;6.0595E-08;5.6501E-06;6.8941E-06;0.10054;0.11586;0.10234;1.1661E-06;1.7125E-06;7.0215E-06;1.4153E-06;0.12452;0.11063;0.12457;2.1026E-05
3;3.6175;0.10687;3;1;0.25;150;175;Euclidean(MinimumTimesMedian);1.3138E-05;5.7159E-07;6.5177E-08;8.7782E-07;0.14718;5.3786E-05;0.16176;2.0844E-05;0.15993;1.1419E-05;6.3683E-06;7.8123E-06;2.5142E-05;7.0097E-06;3.4296E-06;1.6236E-05;1.1948E-05;2.1122E-06;4.8281E-05;0.071982;0.15954;0.11456;0.02647;3.3551E-06;5.8241E-05;1.2066E-05;4.8368E-05;0.15808;9.9344E-05;4.4517E-05
4;3.8625;0.11411;3;1;0.25;150;175;Euclidean(MinimumTimesMedian);1.4951E-05;0.15006;0.17091;0.00031912;2.2179E-05;0.023234;0.00016171;1.6443E-05;0.08935;7.3585E-05;9.5185E-05;1.8764E-05;3.8455E-06;9.3619E-07;0.20072;8.0997E-07;0.00047864;5.6787E-05;7.3182E-05;3.8911E-05;0.15003;2.0247E-08;4.0879E-05;2.3674E-05;5.9374E-05;5.3385E-05;0.16252;0.00015475;0.051472;1.3102E-06
5;4.0274;0.11898;3;1;0.25;150;175;Euclidean(MinimumTimesMedian);1.2474E-08;0.091733;0.15459;3.1904E-07;1.0654E-05;3.6962E-06;5.8181E-06;0.099204;0.11152;8.3435E-06;3.3202E-07;1.2102E-05;5.6908E-06;4.8134E-07;0.17705;1.3275E-06;5.8676E-06;4.4734E-06;4.5957E-06;1.4615E-06;0.1594;1.4431E-06;9.6792E-08;7.2523E-09;1.9288E-07;8.0649E-06;0.20641;7.848E-07;3.925E-06;5.0914E-07
population
1;0.50387;0.82028;0.15925;0.13772;0.86248;0.70784;0.36998;0.058946;0.52299;1.1477;3.2884;0.18032;0.67093;2.0559;0.43954;0.091654;0.50102;0.96773;4.1259;2.8538;2.5908;0.32816;1.5048;3.6395;0.33199;0.31507;0.28787;0.50111;1.2265;0.54806
2;0.59326;0.30992;0.23382;3.4049;0.15465;0.23172;1.0509;0.14982;0.64691;0.25756;1.0759;0.19754;0.27724;0.88652;0.013218;0.5376;0.15779;0.84259;1.6227;1.1338;1.9894;0.70451;0.234;0.14556;1.2084;2.0133;1.0775;0.16777;1.239;1.7391
3;0.69805;1.6632;1.376;2.4129;1.6733;0.59192;0.3033;0.2981;1.6478;0.22361;1.4286;0.82511;0.93929;0.17872;2.9789;0.54651;0.60121;0.40542;0.89682;0.42386;1.3745;0.7957;0.24279;0.19343;0.51291;1.966;0.51453;0.38186;0.60046;0.6127
4;0.52032;1.0808;3.1132;1.1038;0.6552;0.87179;0.18803;0.50072;1.6135;0.35821;0.37872;0.37944;1.7775;0.19985;1.6544;0.26642;1.4573;1.7769;0.96468;1.7798;0.53177;0.5415;0.56948;2.2083;1.774;0.51997;1.0424;0.17183;0.79613;0.46946
5;0.90078;1.7764;0.98183;0.84752;1.5454;0.35344;0.014206;0.82598;0.40956;0.53692;0.39041;2.8343;0.4983;1.4868;0.096691;0.31087;1.4583;1.4454;0.036491;0.41045;0.29831;0.56441;0.73387;0.18752;1.8451;2.5208;0.82953;1.8196;0.85532;0.59704
6;0.61839;1.434;0.047963;3.6903;3.4441;1.569;0.634;0.5372;0.16074;0.5177;0.082227;0.031132;0.76484;2.5648;0.55551;0.33627;0.65177;0.74424;1.7666;1.1846;0.42974;0.87786;0.90141;0.62282;1.2252;0.048128;1.667;0.604;0.076373;2.1542
7;0.67939;0.81266;0.21314;0.182;0.63;0.19677;0.29245;0.70971;1.4111;0.56617;0.35403;1.1376;0.94621;0.40779;0.093787;1.3047;0.3818;0.15388;0.041931;3.004;1.298;0.91409;0.18381;0.63405;2.408;0.48684;0.22626;0.95369;0.68673;2.4326
8;0.59899;0.028522;0.74881;0.55217;1.4367;1.1106;1.9588;2.0409;0.41045;0.48729;1.0216;0.65456;1.3035;1.2395;0.038929;0.32921;2.2903;1.9789;0.12227;2.8558;0.26622;0.66778;1.5079;0.055785;2.3205;0.34723;1.4219;1.0332;0.15954;0.10914
9;0.055537;0.35825;1.3296;5.0967;0.18432;0.21912;0.24953;2.4959;1.3551;0.13877;2.7276;0.48261;0.13418;0.94409;0.61422;0.67346;0.34853;0.39615;4.4569;0.025945;1.9189;0.36721;0.09372;0.24937;1.8705;0.72245;0.71943;0.067657;0.23746;1.03
10;0.87813;0.70179;0.086748;0.8834;0.062222;0.36376;0.028579;2.2451;4.4276;0.40696;0.99108;0.8802;1.192;0.97272;0.19038;0.90682;0.49201;1.3733;0.42692;3.169;0.10773;0.83166;2.1084;0.52922;0.89313;1.4137;2.3464;0.59122;2.8926;1.0061
11;0.91909;0.44411;1.2255;0.79067;0.96969;0.68177;0.40319;1.7032;0.42491;0.39082;1.0207;0.28107;0.72741;0.54042;0.70353;0.32075;0.7159;0.13753;0.94502;1.1907;0.73584;1.5727;0.91501;0.37132;1.5168;0.41909;0.016606;0.90652;0.20991;0.8155
12;0.049113;0.84868;1.2998;0.89539;0.26741;1.9985;1.5862;2.5821;0.32249;0.08997;0.30195;0.34663;0.67445;1.1622;3.7786;0.93919;2.3837;4.2518;1.3921;0.38716;2.8578;2.3168;0.26735;0.79219;0.18955;0.25257;2.7395;0.23854;4.768;1.2851
13;0.10744;0.36868;0.058032;0.9931;1.4891;1.2045;0.4704;3.0819;1.5605;0.52686;0.65584;1.6088;0.72793;2.171;0.19064;0.86817;0.34396;0.030964;0.5029;0.40787;0.038634;0.35449;3.3643;1.165;2.2935;3.6167;2.812;0.15707;2.2773;0.0556
14;0.96054;2.6269;1.6044;0.10026;0.013503;0.40137;2.7811;0.80139;0.13905;0.066497;0.31456;0.61686;2.9756;1.5178;1.1134;0.22145;0.38322;3.6118;0.46645;0.41909;0.10203;1.2892;0.89696;0.86911;1.938;0.12051;0.75808;0.50079;1.0911;0.65952
15;0.43786;4.5981;0.90475;0.24528;0.95264;0.92315;0.092542;1.1411;2.2052;0.41989;0.45905;0.3841;0.35284;0.17071;0.027963;2.1922;2.0487;1.5655;0.99352;0.34671;1.1237;0.37517;0.27343;0.92269;0.093874;1.3064;0.27561;1.9341;0.8426;1.3395
16;0.40696;0.71253;1.0899;0.44221;0.5847;0.59549;0.23591;0.89475;0.2083;4.4202;1.1708;1.5607;1.0373;2.483;0.52279;1.0243;0.68763;0.61236;1.2213;2.3829;0.32864;0.034543;0.35104;1.1482;1.0909;0.74645;2.1233;0.92838;1.284;0.84712
17;0.35087;0.14001;2.483;0.96987;0.95155;3.2302;0.19465;1.6514;0.33517;2.5542;0.54549;0.45684;0.023277;2.2261;2.1536;1.9233;0.086514;0.25637;0.20835;0.079242;4.5649;0.38003;0.23851;2.704;0.71914;0.030265;0.4945;0.4214;0.30199;2.6163
18;0.79664;0.50117;1.6116;1.5032;1.4998;0.051113;0.51416;0.051021;0.27563;0.8059;0.25444;0.38219;0.02986;0.012081;0.54963;0.23679;0.10454;0.20591;2.4901;0.57398;3.2557;0.3816;0.80186;0.30951;0.50158;0.23119;1.6211;0.32435;0.20939;1.0127
19;0.49106;2.0901;1.1049;0.17759;0.93011;2.8036;1.3063;0.016805;8.543;1.2562;0.30922;1.9586;1.5284;0.20435;0.97029;0.57196;0.68719;1.3376;0.037498;0.16047;2.4691;0.20871;3.2293;2.3429;0.47523;0.74468;2.5612;0.35827;0.23373;0.24503
20;0.26829;0.37804;0.3443;0.35153;0.22601;2.7146;2.0597;0.1074;0.49827;0.93889;0.65851;0.054303;2.2582;1.6007;1.4208;0.37017;3.4934;0.28817;0.65369;0.78094;1.1306;4.4153;1.408;0.16373;0.37062;0.61011;0.16901;0.2653;0.89044;3.4205
