TITLE;2 random variables, variable gain
FOCUS ON;
EXPERIMENT TYPE;SingleAmongManyVaryingGain
PARAMETERS
normalization;Center
pcaRecompositionThreshold;0.95
component;;;;;;;;;1;2
type;;;;;;;;;RandomPearson;RandomUniform
p1;;;;;;;;;3;0
p2;;;;;;;;;0;1
RESULTS
COMMON
distance
which;Euclidean(MinimumTimesMedian)
plain;0.021883
PCA;0.0035467
PCA
weights;;;;;;;;;1;4.3402E-07
differential evolutions parameters, by distance type
i;dDE / dP;distance;type;parentWeight;crossover;population;iterations;distance;weights ->
1;1.6075;0.035176;3;1;0.25;150;175;Euclidean(MinimumTimesMedian);0.66734;0.33266
2;1.6075;0.035175;3;1;0.25;150;175;Euclidean(MinimumTimesMedian);0.66734;0.33266
3;1.6075;0.035176;3;1;0.25;150;175;Euclidean(MinimumTimesMedian);0.66734;0.33266
4;1.6075;0.035176;3;1;0.25;150;175;Euclidean(MinimumTimesMedian);0.66734;0.33266
5;1.6074;0.035175;3;1;0.25;150;175;Euclidean(MinimumTimesMedian);0.66737;0.33263
differential evolutions parameters, by distance
i;dDE / dP;distance;type;parentWeight;crossover;population;iterations;distance;weights ->
1;1.6074;0.035175;3;1;0.25;150;175;Euclidean(MinimumTimesMedian);0.66737;0.33263
2;1.6075;0.035175;3;1;0.25;150;175;Euclidean(MinimumTimesMedian);0.66734;0.33266
3;1.6075;0.035176;3;1;0.25;150;175;Euclidean(MinimumTimesMedian);0.66734;0.33266
4;1.6075;0.035176;3;1;0.25;150;175;Euclidean(MinimumTimesMedian);0.66734;0.33266
5;1.6075;0.035176;3;1;0.25;150;175;Euclidean(MinimumTimesMedian);0.66734;0.33266
population
1;5.4787;0.017639
2;10.994;0.60506
3;2.1142;0.21121
4;2.4214;0.64458
5;0.64819;0.28677
6;0.12126;0.33444
7;5.6957;0.0019035
8;1.1665;0.32169
9;1.4133;0.29184
10;5.9692;0.74378
11;2.0597;0.47322
12;1.2771;0.53503
13;0.89803;0.32622
14;0.053579;0.36661
15;1.4032;0.21352
16;2.0876;0.78948
17;2.4605;0.66515
18;2.3496;0.98649
19;0.69391;0.67204
20;3.253;0.42844
21;1.232;0.50555
22;1.8503;0.35554
23;4.0505;0.98596
24;3.7182;0.71818
25;0.65591;0.645
26;7.4293;0.67439
27;5.0662;0.91719
28;2.0707;0.35085
29;3.1492;0.21733
30;4.0188;0.4751
31;5.8055;0.11803
32;0.89555;0.10728
33;1.4276;0.97893
34;2.1124;0.62576
35;5.4732;0.29902
36;1.137;0.72388
37;2.1762;0.95116
38;6.8654;0.38105
39;4.6436;0.53169
40;1.1146;0.49504
41;4.6973;0.71203
42;0.69912;0.37751
43;3.1202;0.39059
44;3.0537;0.05326
45;1.7866;0.75696
46;0.22682;0.3304
47;7.0783;0.31191
48;0.15286;0.48556
49;4.957;0.67918
50;0.99204;0.75796
normalized population
1;2.5944;-0.47891
2;8.1093;0.10851
3;-0.77011;-0.28534
4;-0.46289;0.14803
5;-2.2361;-0.20978
6;-2.763;-0.16211
7;2.8114;-0.49464
8;-1.7177;-0.17485
9;-1.471;-0.20471
10;3.085;0.24723
11;-0.82458;-0.023332
12;-1.6072;0.038484
13;-1.9863;-0.17032
14;-2.8307;-0.12994
15;-1.4811;-0.28303
16;-0.79671;0.29293
17;-0.42377;0.1686
18;-0.53464;0.48994
19;-2.1904;0.17549
20;0.36874;-0.068106
21;-1.6523;0.0090022
22;-1.034;-0.14101
23;1.1662;0.48941
24;0.8339;0.22163
25;-2.2284;0.14845
26;4.545;0.17784
27;2.1819;0.42064
28;-0.81361;-0.1457
29;0.26486;-0.27922
30;1.1346;-0.021449
31;2.9212;-0.37852
32;-1.9887;-0.38926
33;-1.4567;0.48238
34;-0.77193;0.12922
35;2.5889;-0.19753
36;-1.7472;0.22733
37;-0.70805;0.45461
38;3.9811;-0.1155
39;1.7593;0.035144
40;-1.7697;-0.0015038
41;1.8131;0.21549
42;-2.1852;-0.11903
43;0.23596;-0.10596
44;0.16938;-0.44329
45;-1.0977;0.26041
46;-2.6575;-0.16615
47;4.194;-0.18464
48;-2.7314;-0.010985
49;2.0727;0.18264
50;-1.8923;0.26141
PARTICULAR
GAIN
3
