TITLE;15 random variables, variable gain
FOCUS ON;
EXPERIMENT TYPE;SingleAmongManyVaryingGain
PARAMETERS
normalization;Center
pcaRecompositionThreshold;0.95
component;;;;;;;;;1;2
type;;;;;;;;;RandomWeibull;RandomNormal
p1;;;;;;;;;1;0
p2;;;;;;;;;1;1
RESULTS
COMMON
distance
which;Euclidean(MinimumTimesMedian)
plain;0.053472
PCA;0.054895
PCA
weights;;;;;;;;;0.10999;0.069224;0.058369;0.037451;0.073049;0.06387;0.053108;0.039711;0.064886;0.062307;0.047021;0.066285;0.078389;0.10387;0.072469
differential evolutions parameters, by distance type
i;dDE / dP;distance;type;parentWeight;crossover;population;iterations;distance;weights ->
1;2.6076;0.13944;3;1;0.25;150;175;Euclidean(MinimumTimesMedian);5.2967E-10;8.8824E-09;5.3863E-09;0.21204;0.19316;0.10729;3.7954E-11;1.0419E-07;9.9753E-09;0.14628;2.5182E-09;3.7608E-10;1.3376E-11;0.18517;0.15606
2;3.0095;0.16092;3;1;0.25;150;175;Euclidean(MinimumTimesMedian);6.7528E-10;1.261E-08;1.4674E-08;8.7145E-10;3.2634E-07;5.7018E-11;3.0962E-09;6.627E-08;0.18088;3.601E-08;4.6488E-08;2.7588E-09;0.31488;0.30372;0.20052
3;2.8942;0.15476;3;1;0.25;150;175;Euclidean(MinimumTimesMedian);0.060902;3.6086E-11;3.1472E-11;8.1273E-11;2.933E-14;7.2855E-11;6.0083E-12;1.0939E-12;1.9043E-11;0.062348;5.7844E-12;0.11956;0.14206;0.31458;0.30056
4;3.0055;0.16071;3;1;0.25;150;175;Euclidean(MinimumTimesMedian);4.449E-07;2.8648E-07;1.3253E-07;3.8456E-07;8.7813E-08;7.6987E-07;2.2121E-07;6.8393E-07;0.18075;7.3271E-07;7.9886E-07;1.3259E-06;0.31547;0.30348;0.20029
5;3.0098;0.16094;3;1;0.25;150;175;Euclidean(MinimumTimesMedian);2.5781E-10;7.2011E-10;1.1066E-10;7.1238E-10;3.5671E-11;6.18E-10;9.2309E-11;5.8147E-11;0.18093;2.569E-10;3.5328E-10;1.4676E-10;0.31484;0.30369;0.20053
differential evolutions parameters, by distance
i;dDE / dP;distance;type;parentWeight;crossover;population;iterations;distance;weights ->
1;2.6076;0.13944;3;1;0.25;150;175;Euclidean(MinimumTimesMedian);5.2967E-10;8.8824E-09;5.3863E-09;0.21204;0.19316;0.10729;3.7954E-11;1.0419E-07;9.9753E-09;0.14628;2.5182E-09;3.7608E-10;1.3376E-11;0.18517;0.15606
2;2.8942;0.15476;3;1;0.25;150;175;Euclidean(MinimumTimesMedian);0.060902;3.6086E-11;3.1472E-11;8.1273E-11;2.933E-14;7.2855E-11;6.0083E-12;1.0939E-12;1.9043E-11;0.062348;5.7844E-12;0.11956;0.14206;0.31458;0.30056
3;3.0055;0.16071;3;1;0.25;150;175;Euclidean(MinimumTimesMedian);4.449E-07;2.8648E-07;1.3253E-07;3.8456E-07;8.7813E-08;7.6987E-07;2.2121E-07;6.8393E-07;0.18075;7.3271E-07;7.9886E-07;1.3259E-06;0.31547;0.30348;0.20029
4;3.0095;0.16092;3;1;0.25;150;175;Euclidean(MinimumTimesMedian);6.7528E-10;1.261E-08;1.4674E-08;8.7145E-10;3.2634E-07;5.7018E-11;3.0962E-09;6.627E-08;0.18088;3.601E-08;4.6488E-08;2.7588E-09;0.31488;0.30372;0.20052
5;3.0098;0.16094;3;1;0.25;150;175;Euclidean(MinimumTimesMedian);2.5781E-10;7.2011E-10;1.1066E-10;7.1238E-10;3.5671E-11;6.18E-10;9.2309E-11;5.8147E-11;0.18093;2.569E-10;3.5328E-10;1.4676E-10;0.31484;0.30369;0.20053
population
1;0.72227;1.2113;-0.10219;-1.5256;-0.41005;-0.3097;-0.035727;-1.2877;-0.44286;1.1323;-0.93755;-0.50157;0.87358;2.9396;-0.40003
2;2.8166;1.3021;0.69035;-0.02936;-0.13652;-0.56752;1.5846;-1.2676;-2.1384;-0.48577;-0.15043;-1.5224;-0.63792;-1.5139;0.27168
3;0.22338;-0.30322;-1.5498;0.54989;-1.8518;0.39291;-0.43519;0.11004;0.073403;1.6027;-1.1115;-1.5323;0.85228;-1.2732;0.65644
4;0.013512;0.97125;-0.29404;-0.41616;-0.15644;-1.7195;-0.026802;-0.56366;-2.5779;0.23543;-0.90449;0.62074;0.29447;-1.3787;-1.4699
5;0.93018;-1.1478;-0.17674;0.03307;-1.3573;0.66862;2.0043;-0.78887;-0.17736;1.7842;-0.28946;-0.489;-1.7868;0.10446;0.069821
6;2.3801;0.49672;-1.1709;-0.45391;-0.5721;-0.79234;0.50139;0.46786;0.3607;-0.49358;-0.50292;-0.9036;-0.14028;1.5317;0.50401
7;1.4816;0.40114;0.53571;0.82091;-0.44701;-0.12017;0.1958;1.0479;0.96332;0.26798;0.66159;0.024447;1.4658;-1.8175;0.21738
8;0.91213;0.34531;-0.90495;1.3153;0.0029048;0.49095;-0.90859;-0.59644;0.84922;1.513;-1.229;0.47007;1.245;0.022481;-0.7185
9;0.48689;0.013144;0.11725;-0.69753;0.39441;-0.184;1.7404;-0.38919;1.1569;-0.20585;0.34102;-0.086142;-2.2769;2.3071;1.6106
10;0.48019;1.1061;-1.8883;-0.34171;1.9317;-0.34676;-0.6321;-1.4061;1.024;0.71922;1.5111;1.0929;-1.1058;-0.38639;0.31034
11;0.68303;1.4637;-0.53864;0.11528;0.98448;-0.36917;0.79048;0.62631;-0.52796;-1.0592;0.58146;-1.1506;0.69699;0.91425;-1.0302
12;1.5103;1.0427;-0.69987;0.54693;0.055989;0.17759;0.5659;0.99162;-1.2117;1.0484;0.44871;-0.36899;-0.41669;-0.86459;-0.68747
13;2.6703;0.37551;1.2391;-0.011081;2.0776;1.4746;-0.5364;0.09979;1.1114;0.39097;2.0901;1.1036;-1.4956;-1.5964;0.17956
14;0.73917;0.26418;1.8437;-0.97053;-0.014624;-1.7358;-1.509;1.5756;0.94002;-1.386;1.1402;0.6363;-1.0668;0.43644;-1.1492
15;0.86026;-0.18558;2.5894;0.42447;0.76634;-1.1338;-0.70315;-2.1828;1.2919;-1.1888;0.28671;-0.75774;0.92151;2.5746;-1.7494
16;0.91194;-0.29154;0.29044;-1.8649;0.39995;0.89608;-1.4001;-0.7716;1.2084;-0.74294;0.81444;1.6601;-0.51584;0.33443;0.44252
17;0.43137;0.17607;0.87241;-0.1015;1.2522;0.12986;-2.42;-1.1161;-0.17325;1.6113;-0.48762;-1.3861;-1.2417;1.3304;0.57875
18;0.83434;-0.51854;-0.52935;-0.60205;-1.5927;0.38038;-0.84304;0.61996;-1.0612;0.54119;-0.032377;0.29937;-1.6091;0.27718;0.82398
19;0.35721;1.0605;0.7355;0.66091;-0.052841;-1.8465;0.045276;-1.0681;0.19;1.27;-0.6037;-0.14119;-0.24289;0.64447;-1.4691
20;0.98149;1.4242;-1.391;0.7834;-0.82086;-0.086923;0.74415;-0.75652;-0.043547;0.83009;-0.39483;-0.17587;-2.0699;0.24224;-1.053
21;7.3007;-1.3522;-0.35668;-0.76865;-1.1545;0.77151;-0.22204;-0.37926;-0.011307;-2.1914;1.4958;0.376;-1.0399;0.22867;0.90781
22;1.7017;-0.053154;-1.3445;-1.2431;-1.392;0.47896;0.34385;0.4659;-0.066976;-0.68215;-1.0253;2.5075;-0.63255;-1.7387;-1.3979
