TITLE;6 random variables, variable gain
FOCUS ON;
EXPERIMENT TYPE;SingleAmongManyVaryingGain
PARAMETERS
normalization;Center
pcaRecompositionThreshold;0.95
component;;;;;;;;;1;2
type;;;;;;;;;RandomNormal;RandomPearson
p1;;;;;;;;;0;1
p2;;;;;;;;;9;0
RESULTS
COMMON
distance
which;Euclidean(MinimumTimesMedian)
plain;0.23673
PCA;0.35747
PCA
weights;;;;;;;;;0.87787;0.0082247;0.02606;0.033464;0.053261;0.0011202
differential evolutions parameters, by distance type
i;dDE / dP;distance;type;parentWeight;crossover;population;iterations;distance;weights ->
1;4.9207;1.1649;3;1;0.25;150;175;Euclidean(MinimumTimesMedian);0.61654;2.4751E-17;0.18888;0.19458;3.3598E-16;3.3999E-15
2;4.9207;1.1648;3;1;0.25;150;175;Euclidean(MinimumTimesMedian);0.61655;1.3734E-10;0.18888;0.19458;7.8391E-13;1.5956E-11
3;4.9207;1.1649;3;1;0.25;150;175;Euclidean(MinimumTimesMedian);0.61654;1.0787E-14;0.18888;0.19458;2.567E-14;7.9082E-14
4;4.9207;1.1649;3;1;0.25;150;175;Euclidean(MinimumTimesMedian);0.61654;1.6956E-17;0.18888;0.19458;1.9746E-15;4.2708E-18
5;4.9207;1.1649;3;1;0.25;150;175;Euclidean(MinimumTimesMedian);0.61654;3.2799E-14;0.18888;0.19458;5.8614E-16;1.7977E-14
differential evolutions parameters, by distance
i;dDE / dP;distance;type;parentWeight;crossover;population;iterations;distance;weights ->
1;4.9207;1.1648;3;1;0.25;150;175;Euclidean(MinimumTimesMedian);0.61655;1.3734E-10;0.18888;0.19458;7.8391E-13;1.5956E-11
2;4.9207;1.1649;3;1;0.25;150;175;Euclidean(MinimumTimesMedian);0.61654;1.0787E-14;0.18888;0.19458;2.567E-14;7.9082E-14
3;4.9207;1.1649;3;1;0.25;150;175;Euclidean(MinimumTimesMedian);0.61654;1.6956E-17;0.18888;0.19458;1.9746E-15;4.2708E-18
4;4.9207;1.1649;3;1;0.25;150;175;Euclidean(MinimumTimesMedian);0.61654;2.4751E-17;0.18888;0.19458;3.3598E-16;3.3999E-15
5;4.9207;1.1649;3;1;0.25;150;175;Euclidean(MinimumTimesMedian);0.61654;3.2799E-14;0.18888;0.19458;5.8614E-16;1.7977E-14
population
1;20.696;0.46796;0.58181;0.15647;3.0601;3.241
2;14.898;0.27607;0.98242;0.33532;1.428;1.1589
3;14.119;0.015468;0.21582;0.30989;0.20032;1.5026
4;2.0788;0.98628;1.2227;1.7775;0.5077;0.48864
5;-10.933;0.27018;1.383;6.6419;1.8087;0.13246
6;-9.1882;6.139;0.69129;0.003327;0.99897;0.031248
7;11.629;0.15413;1.9894;1.0994;0.40401;0.12363
8;-15.143;2.1441;1.9661;0.52369;0.0040457;0.040597
9;7.2839;0.16309;0.35147;0.0845;0.0029391;0.41286
10;1.9764;0.17732;1.1099;0.0019855;7.2046;0.62167
11;-4.7554;0.0045831;2.2145;0.033812;1.7954;0.035668
12;-5.9083;1.9765;0.92587;0.057469;0.0033935;0.043031
13;14.236;3.8481;2.0159;0.0041656;0.3079;0.30724
14;12.865;0.6115;2.9136;0.25086;2.5709;0.21023
15;5.4056;0.62025;0.71746;0.0055972;2.5558;0.39279
16;-3.7129;0.61996;0.1633;0.017774;1.3012;0.32725
17;-12.45;0.53024;0.50961;1.0766;0.0084048;0.0017014
18;3.7702;6.2209;0.25116;6.6917;0.19179;0.012567
19;7.1858;0.21816;4.2461;1.2588;1.0593;0.18417
20;-2.1868;0.13088;0.0052133;6.7671;0.099425;0.012031
21;-1.3789;5.2524;0.0098506;2.8878;0.33893;0.13183
22;6.7999;0.043976;8.5408E-05;2.1348;1.6325;0.51031
23;14.616;0.13994;0.46398;0.029708;0.96315;1.2487
24;-4.2968;2.0029;0.02219;0.1632;0.447;0.53786
25;3.8457;0.029647;1.1174;2.372;0.38102;0.0050325
26;10.135;0.42763;0.012235;0.54014;0.31807;0.018296
27;-2.0192;0.10548;0.61899;3.892;0.79754;1.277
28;-6.4471;0.0015247;0.091238;2.0366;3.9104;0.30623
29;8.0785;1.7262;7.7029;2.0413;2.4562;0.15298
30;3.4469;1.3999;0.00050522;0.0057704;0.074574;0.46349
31;-12.24;1.1129;0.14437;0.060241;3.3847;1.1929
32;4.0028;1.0013;0.46478;1.345;0.0062697;0.40442
33;0.82041;0.40359;0.31734;2.1287;0.55243;0.9391
34;2.707;0.12776;2.2021;0.10913;0.25838;1.2178
35;-4.6792;3.5362;0.020211;0.0033019;0.0058754;2.0613
