TITLE;2 random variables, variable gain
FOCUS ON;
EXPERIMENT TYPE;SingleAmongManyVaryingGain
PARAMETERS
normalization;Center
pcaRecompositionThreshold;0.95
component;;;;;;;;;1;2
type;;;;;;;;;RandomUniform;RandomUniform
p1;;;;;;;;;0;0
p2;;;;;;;;;9;1
RESULTS
COMMON
distance
which;Euclidean(MinimumTimesMedian)
plain;0.044659
PCA;0.0057441
PCA
weights;;;;;;;;;0.99824;0.0017565
differential evolutions parameters, by distance type
i;dDE / dP;distance;type;parentWeight;crossover;population;iterations;distance;weights ->
1;1.4226;0.063532;3;1;0.25;150;175;Euclidean(MinimumTimesMedian);0.88248;0.11752
2;1.4226;0.063533;3;1;0.25;150;175;Euclidean(MinimumTimesMedian);0.88248;0.11752
3;1.4226;0.063533;3;1;0.25;150;175;Euclidean(MinimumTimesMedian);0.88248;0.11752
4;1.4226;0.063533;3;1;0.25;150;175;Euclidean(MinimumTimesMedian);0.88248;0.11752
5;1.4223;0.063519;3;1;0.25;150;175;Euclidean(MinimumTimesMedian);0.88251;0.11749
differential evolutions parameters, by distance
i;dDE / dP;distance;type;parentWeight;crossover;population;iterations;distance;weights ->
1;1.4223;0.063519;3;1;0.25;150;175;Euclidean(MinimumTimesMedian);0.88251;0.11749
2;1.4226;0.063532;3;1;0.25;150;175;Euclidean(MinimumTimesMedian);0.88248;0.11752
3;1.4226;0.063533;3;1;0.25;150;175;Euclidean(MinimumTimesMedian);0.88248;0.11752
4;1.4226;0.063533;3;1;0.25;150;175;Euclidean(MinimumTimesMedian);0.88248;0.11752
5;1.4226;0.063533;3;1;0.25;150;175;Euclidean(MinimumTimesMedian);0.88248;0.11752
population
1;2.9558;0.82927
2;8.8779;0.24291
3;0.094353;0.51187
4;7.8278;0.56298
5;8.4733;0.26173
6;1.3719;0.76841
7;6.6481;0.072804
8;1.8602;0.80137
9;6.1076;0.14551
10;7.3967;0.38901
11;7.1705;0.40651
12;2.0085;0.87609
13;1.2818;0.95292
14;8.7164;0.81029
15;4.1864;0.91752
16;0.27584;0.55382
17;7.1354;0.33423
18;5.2533;0.24522
19;8.6627;0.052286
20;6.7564;0.62202
21;0.86177;0.85561
22;6.1608;0.3356
23;7.8557;0.5071
24;4.2038;0.59191
25;7.5984;0.70888
26;3.1537;0.40117
27;1.0862;0.96852
28;0.90298;0.78358
29;6.261;0.74004
30;1.0975;0.080415
31;3.7754;0.91914
32;3.5306;0.2967
33;5.2553;0.46275
34;6.7765;0.81429
35;8.5433;0.86517
36;8.8868;0.037173
37;8.5699;0.1658
38;2.8134;0.51578
39;2.9201;0.48909
40;7.1288;0.67407
41;1.0726;0.62697
42;2.5155;0.31803
43;1.7905;0.78342
44;5.6099;0.8746
45;7.7287;0.83633
46;7.4036;0.11022
47;6.5068;0.024527
48;2.7486;0.86457
49;3.8952;0.60873
50;6.8118;0.090758
normalized population
1;-1.9747;0.29511
2;3.9474;-0.29124
3;-4.8362;-0.022287
4;2.8973;0.028829
5;3.5428;-0.27242
6;-3.5586;0.23426
7;1.7176;-0.46135
8;-3.0703;0.26722
9;1.1771;-0.38865
10;2.4662;-0.14514
11;2.2399;-0.12764
12;-2.922;0.34193
13;-3.6487;0.41877
14;3.7859;0.27614
15;-0.74409;0.38337
16;-4.6547;0.01966
17;2.2049;-0.19992
18;0.32282;-0.28893
19;3.7322;-0.48187
20;1.8259;0.087865
21;-4.0688;0.32146
22;1.2303;-0.19856
23;2.9251;-0.027058
24;-0.72673;0.057754
25;2.6678;0.17473
26;-1.7768;-0.13298
27;-3.8443;0.43437
28;-4.0275;0.24943
29;1.3305;0.20589
30;-3.833;-0.45374
31;-1.1551;0.38499
32;-1.4;-0.23745
33;0.32482;-0.071405
34;1.846;0.28013
35;3.6127;0.33102
36;3.9563;-0.49698
37;3.6394;-0.36835
38;-2.1171;-0.018373
39;-2.0104;-0.045069
40;2.1983;0.13991
41;-3.858;0.09281
42;-2.415;-0.21612
43;-3.14;0.24926
44;0.67936;0.34045
45;2.7982;0.30217
46;2.4731;-0.42393
47;1.5763;-0.50963
48;-2.1819;0.33042
49;-1.0354;0.074575
50;1.8813;-0.4434
PARTICULAR
GAIN
9
