TITLE;6 random variables, variable gain
FOCUS ON;
EXPERIMENT TYPE;SingleAmongManyVaryingGain
PARAMETERS
normalization;Center
pcaRecompositionThreshold;0.95
component;;;;;;;;;1;2
type;;;;;;;;;RandomPearson;RandomWeibull
p1;;;;;;;;;3;1
p2;;;;;;;;;0;1
RESULTS
COMMON
distance
which;Euclidean(MinimumTimesMedian)
plain;0.056916
PCA;0.071271
PCA
weights;;;;;;;;;0.75643;0.060166;0.016227;0.05261;0.055648;0.058915
differential evolutions parameters, by distance type
i;dDE / dP;distance;type;parentWeight;crossover;population;iterations;distance;weights ->
1;2.3504;0.13378;3;1;0.25;150;175;Euclidean(MinimumTimesMedian);0.40767;0.10956;0.087813;0.31917;0.075788;8.6678E-17
2;2.2953;0.13064;3;1;0.25;150;175;Euclidean(MinimumTimesMedian);0.36004;0.14541;0.077939;0.33602;0.080584;5.9039E-15
3;2.3919;0.13614;3;1;0.25;150;175;Euclidean(MinimumTimesMedian);0.3352;0.2106;1.192E-13;0.35543;0.098762;6.9402E-14
4;2.3719;0.135;3;1;0.25;150;175;Euclidean(MinimumTimesMedian);0.41746;0.10653;0.087771;0.31623;0.072012;7.2576E-14
5;2.3716;0.13498;3;1;0.25;150;175;Euclidean(MinimumTimesMedian);0.4181;0.10658;0.087255;0.31671;0.071353;1.3397E-17
differential evolutions parameters, by distance
i;dDE / dP;distance;type;parentWeight;crossover;population;iterations;distance;weights ->
1;2.2953;0.13064;3;1;0.25;150;175;Euclidean(MinimumTimesMedian);0.36004;0.14541;0.077939;0.33602;0.080584;5.9039E-15
2;2.3504;0.13378;3;1;0.25;150;175;Euclidean(MinimumTimesMedian);0.40767;0.10956;0.087813;0.31917;0.075788;8.6678E-17
3;2.3716;0.13498;3;1;0.25;150;175;Euclidean(MinimumTimesMedian);0.4181;0.10658;0.087255;0.31671;0.071353;1.3397E-17
4;2.3719;0.135;3;1;0.25;150;175;Euclidean(MinimumTimesMedian);0.41746;0.10653;0.087771;0.31623;0.072012;7.2576E-14
5;2.3919;0.13614;3;1;0.25;150;175;Euclidean(MinimumTimesMedian);0.3352;0.2106;1.192E-13;0.35543;0.098762;6.9402E-14
population
1;1.3686;0.69371;0.49143;1.2411;1.2468;1.8551
2;0.54435;0.14063;0.26095;1.4098;0.18911;1.2863
3;2.0052;0.26062;0.10346;0.14424;1.9726;0.50435
4;6.6438;0.30374;0.2915;0.033061;1.9766;0.24523
5;5.0003;0.0070396;0.7347;0.20845;0.039596;0.18626
6;8.5508;0.45341;1.1562;0.64602;0.4687;0.18703
7;1.1573;0.098897;0.17151;0.39429;0.99507;0.15679
8;6.3734;1.1602;0.94017;0.27787;2.527;0.70804
9;2.1377;0.24751;0.032329;3.3306;0.3522;1.5969
10;0.49917;1.702;0.15332;0.80685;2.1918;0.14543
11;4.7505;0.75081;1.0747;0.096908;0.13515;0.79008
12;5.9107;0.49175;0.24779;0.20086;1.4831;0.042957
13;0.7214;0.62124;2.7233;0.84681;0.17756;1.1386
14;3.4517;2.295;1.2416;0.46786;2.7807;0.4175
15;1.1368;0.43005;1.0924;1.1488;0.1478;0.58588
16;1.6459;0.28508;1.1617;2.6181;1.0751;0.18847
17;4.2839;0.14689;0.14361;0.23539;2.2166;0.82169
18;1.2907;2.8105;0.51382;0.98996;1.0642;0.93245
19;0.86968;1.2419;1.0335;0.85314;0.48885;0.066289
20;4.4459;1.1913;0.36035;1.901;0.18433;0.68768
21;2.6387;0.5611;1.4262;0.26374;0.34963;0.36896
22;1.38;0.57923;0.20765;0.18631;0.039811;1.3389
23;0.88327;2.2244;2.3263;0.79717;0.93994;0.079135
24;8.226;0.013298;1.3645;0.90078;3.0108;0.6302
25;10.08;0.24552;1.3157;0.044381;1.9878;0.84259
26;1.7138;1.3396;0.78966;1.2847;0.80623;0.6862
27;1.4089;2.107;0.29365;2.9403;1.2116;0.31379
28;2.6991;0.09272;0.55103;0.51376;0.1235;0.076427
29;5.2805;0.25852;1.8052;0.022485;0.55216;0.15388
30;3.2539;0.74954;1.0584;0.88286;0.058836;0.27176
31;0.4;1.3551;1.3195;0.20776;0.24302;0.26062
32;3.9527;0.040517;0.70731;1.3728;0.63439;1.3741
33;0.83228;0.22578;2.4552;0.86632;2.2653;0.42579
34;1.589;0.06897;0.43264;0.11361;0.92477;0.23019
