TITLE;2 random variables, variable gain
FOCUS ON;
EXPERIMENT TYPE;SingleAmongManyVaryingGain
PARAMETERS
normalization;Center
pcaRecompositionThreshold;0.95
component;;;;;;;;;1;2
type;;;;;;;;;RandomWeibull;RandomWeibull
p1;;;;;;;;;1;1
p2;;;;;;;;;1;1
RESULTS
COMMON
distance
which;Euclidean(MinimumTimesMedian)
plain;0.011204
PCA;0.01075
PCA
weights;;;;;;;;;0.46429;0.53571
differential evolutions parameters, by distance type
i;dDE / dP;distance;type;parentWeight;crossover;population;iterations;distance;weights ->
1;1.1455;0.012834;3;1;0.25;150;175;Euclidean(MinimumTimesMedian);0.70715;0.29285
2;1.1455;0.012834;3;1;0.25;150;175;Euclidean(MinimumTimesMedian);0.70715;0.29285
3;1.1455;0.012834;3;1;0.25;150;175;Euclidean(MinimumTimesMedian);0.70715;0.29285
4;1.1455;0.012834;3;1;0.25;150;175;Euclidean(MinimumTimesMedian);0.70715;0.29285
5;1.1455;0.012834;3;1;0.25;150;175;Euclidean(MinimumTimesMedian);0.70715;0.29285
differential evolutions parameters, by distance
i;dDE / dP;distance;type;parentWeight;crossover;population;iterations;distance;weights ->
1;1.1455;0.012834;3;1;0.25;150;175;Euclidean(MinimumTimesMedian);0.70715;0.29285
2;1.1455;0.012834;3;1;0.25;150;175;Euclidean(MinimumTimesMedian);0.70715;0.29285
3;1.1455;0.012834;3;1;0.25;150;175;Euclidean(MinimumTimesMedian);0.70715;0.29285
4;1.1455;0.012834;3;1;0.25;150;175;Euclidean(MinimumTimesMedian);0.70715;0.29285
5;1.1455;0.012834;3;1;0.25;150;175;Euclidean(MinimumTimesMedian);0.70715;0.29285
population
1;0.10987;1.7181
2;2.2753;0.47214
3;0.63561;1.4043
4;0.048703;0.086096
5;1.2;0.056418
6;0.28833;1.1255
7;0.30012;0.8683
8;0.052561;0.60577
9;1.0306;1.4146
10;0.96464;2.7512
11;0.010088;0.87183
12;2.1628;1.4978
13;0.43151;0.39937
14;0.8169;0.51139
15;0.91053;0.07293
16;0.0082936;1.3377
17;0.40481;2.1752
18;2.9789;0.45751
19;0.40568;1.4933
20;0.18538;0.68345
21;0.15672;0.32204
22;0.12373;1.8717
23;0.84455;2.2137
24;0.96036;2.1784
25;0.88985;0.72131
26;0.29666;2.6413
27;1.1696;0.070575
28;1.5921;2.9023
29;0.39569;0.53349
30;0.3535;1.1355
31;0.1728;1.4636
32;0.48421;1.8199
33;2.4445;0.76561
34;0.10648;0.017488
35;3.216;0.49294
36;0.55981;0.097243
37;0.013652;0.79658
38;0.01411;0.10612
39;0.24935;0.052721
40;1.744;0.86796
41;1.4235;0.73708
42;1.1054;0.49676
43;0.087318;1.1241
44;0.23871;2.9002
45;1.4077;1.9331
46;0.62118;0.091515
47;0.18234;0.062417
48;0.75066;0.29927
49;0.7705;0.022577
50;0.090633;0.35298
normalized population
1;-0.64385;0.73619
2;1.5216;-0.50973
3;-0.11811;0.42245
4;-0.70502;-0.89577
5;0.44631;-0.92545
6;-0.4654;0.14363
7;-0.45361;-0.11357
8;-0.70117;-0.3761
9;0.27688;0.43276
10;0.21091;1.7694
11;-0.74364;-0.11004
12;1.4091;0.51591
13;-0.32222;-0.5825
14;0.063173;-0.47048
15;0.1568;-0.90894
16;-0.74543;0.35588
17;-0.34892;1.1933
18;2.2252;-0.52437
19;-0.34805;0.51146
20;-0.56835;-0.29842
21;-0.597;-0.65983
22;-0.62999;0.88983
23;0.09082;1.2319
24;0.20663;1.1965
25;0.13612;-0.26056
26;-0.45707;1.6595
27;0.41588;-0.9113
28;0.83834;1.9204
29;-0.35804;-0.44838
30;-0.40023;0.15365
31;-0.58092;0.48175
32;-0.26951;0.83801
33;1.6908;-0.21627
34;-0.64725;-0.96438
35;2.4623;-0.48893
36;-0.19391;-0.88463
37;-0.74007;-0.18529
38;-0.73962;-0.87575
39;-0.50437;-0.92915
40;0.99023;-0.11391
41;0.66975;-0.24479
42;0.35172;-0.48511
43;-0.66641;0.14225
44;-0.51502;1.9183
45;0.65399;0.9512
46;-0.13255;-0.89036
47;-0.57138;-0.91945
48;-0.0030694;-0.6826
49;0.016773;-0.95929
50;-0.66309;-0.62889
PARTICULAR
GAIN
1
