TITLE;15 random variables, variable gain
FOCUS ON;
EXPERIMENT TYPE;SingleAmongManyVaryingGain
PARAMETERS
normalization;Center
pcaRecompositionThreshold;0.95
component;;;;;;;;;1;2
type;;;;;;;;;RandomUniform;RandomUniform
p1;;;;;;;;;0;0
p2;;;;;;;;;3;1
RESULTS
COMMON
distance
which;Euclidean(MinimumTimesMedian)
plain;0.0063079
PCA;0.016795
PCA
weights;;;;;;;;;0.43536;0.04173;0.04865;0.033827;0.036688;0.043371;0.03412;0.042025;0.034389;0.04302;0.044857;0.041175;0.052338;0.031463;0.036983
differential evolutions parameters, by distance type
i;dDE / dP;distance;type;parentWeight;crossover;population;iterations;distance;weights ->
1;5.2494;0.033113;3;1;0.25;150;175;Euclidean(MinimumTimesMedian);0.55128;1.4759E-09;2.4456E-07;0.079628;5.8007E-11;0.13422;1.3575E-07;3.7989E-07;2.9626E-07;0.11271;6.297E-07;0.12216;2.4491E-07;6.4796E-08;8.5799E-08
2;4.6245;0.029171;3;1;0.25;150;175;Euclidean(MinimumTimesMedian);0.48434;1.65E-09;4.4357E-09;2.3371E-08;1.5822E-08;0.063406;8.4977E-08;3.8069E-08;0.11152;0.34074;1.0033E-07;3.3173E-08;4.6426E-09;3.8718E-07;1.2055E-07
3;4.8515;0.030603;3;1;0.25;150;175;Euclidean(MinimumTimesMedian);0.51012;3.2199E-08;4.6259E-07;0.067112;1.8178E-07;0.11589;6.0416E-07;4.0529E-09;1.462E-07;0.20914;0.097733;9.0391E-08;2.6166E-09;6.3686E-08;1.4784E-07
4;4.7455;0.029935;3;1;0.25;150;175;Euclidean(MinimumTimesMedian);0.51268;0.14514;1.3958E-10;7.9338E-07;1.0636E-06;2.3011E-07;1.4079E-08;1.0848E-08;0.12506;0.12598;1.5183E-07;1.4715E-06;0.091128;1.0806E-06;1.6993E-06
5;5.1682;0.0326;3;1;0.25;150;175;Euclidean(MinimumTimesMedian);0.60016;2.4036E-08;5.3527E-07;2.2169E-08;2.1174E-09;0.11095;1.0184E-07;0.062868;1.1362E-10;0.12462;0.10139;4.7912E-11;3.6388E-07;3.1534E-08;6.6578E-08
differential evolutions parameters, by distance
i;dDE / dP;distance;type;parentWeight;crossover;population;iterations;distance;weights ->
1;4.6245;0.029171;3;1;0.25;150;175;Euclidean(MinimumTimesMedian);0.48434;1.65E-09;4.4357E-09;2.3371E-08;1.5822E-08;0.063406;8.4977E-08;3.8069E-08;0.11152;0.34074;1.0033E-07;3.3173E-08;4.6426E-09;3.8718E-07;1.2055E-07
2;4.7455;0.029935;3;1;0.25;150;175;Euclidean(MinimumTimesMedian);0.51268;0.14514;1.3958E-10;7.9338E-07;1.0636E-06;2.3011E-07;1.4079E-08;1.0848E-08;0.12506;0.12598;1.5183E-07;1.4715E-06;0.091128;1.0806E-06;1.6993E-06
3;4.8515;0.030603;3;1;0.25;150;175;Euclidean(MinimumTimesMedian);0.51012;3.2199E-08;4.6259E-07;0.067112;1.8178E-07;0.11589;6.0416E-07;4.0529E-09;1.462E-07;0.20914;0.097733;9.0391E-08;2.6166E-09;6.3686E-08;1.4784E-07
4;5.1682;0.0326;3;1;0.25;150;175;Euclidean(MinimumTimesMedian);0.60016;2.4036E-08;5.3527E-07;2.2169E-08;2.1174E-09;0.11095;1.0184E-07;0.062868;1.1362E-10;0.12462;0.10139;4.7912E-11;3.6388E-07;3.1534E-08;6.6578E-08
5;5.2494;0.033113;3;1;0.25;150;175;Euclidean(MinimumTimesMedian);0.55128;1.4759E-09;2.4456E-07;0.079628;5.8007E-11;0.13422;1.3575E-07;3.7989E-07;2.9626E-07;0.11271;6.297E-07;0.12216;2.4491E-07;6.4796E-08;8.5799E-08
population
1;0.041621;0.81182;0.82483;0.51226;0.36109;0.6963;0.64745;0.57804;0.46657;0.97971;0.563;0.62;0.41579;0.17352;0.31908
2;1.8213;0.45964;0.60967;0.52952;0.65184;0.64894;0.032173;0.57864;0.20139;0.96182;0.2336;0.74953;0.89075;0.8493;0.38124
3;0.39301;0.10951;0.073922;0.40836;0.32846;0.017566;0.04166;0.2682;0.54308;0.74851;0.43506;0.3329;0.47644;0.20335;0.53827
4;1.7585;0.1965;0.98138;0.49058;0.22564;0.25614;0.82087;0.81703;0.96144;0.78921;0.80046;0.83247;0.14341;0.031876;0.17511
5;1.2827;0.61324;0.35198;0.95484;0.60397;0.12177;0.58048;0.6339;0.47883;0.18669;0.28013;0.13345;0.92146;0.64499;0.15226
6;1.0836;0.25737;0.58266;0.17683;0.32427;0.50143;0.68273;0.22369;0.11614;0.6315;0.50748;0.65026;0.52393;0.86522;0.68655
7;2.1488;0.22303;0.40856;0.54581;0.71362;0.18115;0.9695;0.91667;0.39546;0.40394;0.61464;0.34903;0.26704;0.73421;0.34279
8;2.0894;0.14639;0.36422;0.81766;0.77435;0.089242;0.53478;0.21621;0.92816;0.043752;0.90168;0.64615;0.28379;0.64002;0.81853
9;2.6662;0.85948;0.99855;0.45081;0.97248;0.01549;0.37647;0.037829;0.7474;0.23347;0.01157;0.0058701;0.52642;0.70421;0.63973
10;1.222;0.93813;0.27369;0.9471;0.96867;0.96841;0.42604;0.83075;0.10877;0.02538;0.33547;0.45661;0.2262;0.34452;0.61524
11;0.21615;0.44568;0.33796;0.73321;0.20405;0.67104;0.48594;0.44629;0.25194;0.88671;0.013614;0.6375;0.78774;0.71913;0.28772
12;2.9378;0.72562;0.039421;0.47319;0.2039;0.83281;0.02981;0.23057;0.37355;0.90774;0.90403;0.89016;0.39022;0.063955;0.29834
13;2.9744;0.3032;0.23919;0.74343;0.47502;0.37741;0.54099;0.78693;0.94436;0.76151;0.21843;0.44165;0.062502;0.27805;0.71571
14;1.8369;0.62594;0.95551;0.63205;0.47094;0.79258;0.37227;0.18477;0.17926;0.12451;0.61398;0.26807;0.06003;0.70071;0.35915
15;0.53724;0.90132;0.44511;0.15654;0.039523;0.3431;0.62389;0.027943;0.58657;0.4704;0.84413;0.6024;0.55228;0.034659;0.898
16;0.9911;0.88266;0.22753;0.42454;0.40502;0.80788;0.63879;0.69006;0.32629;0.32352;0.56294;0.30641;0.95356;0.3719;0.14816
17;1.3629;0.89214;0.2818;0.4508;0.87023;0.65087;0.90485;0.52094;0.4348;0.75769;0.76373;0.28456;0.86356;0.29337;0.66253
18;1.5255;0.86275;0.12621;0.014823;0.70514;0.21202;0.19011;0.0029776;0.25496;0.81537;0.77624;0.65068;0.78167;0.43331;0.81513
19;1.4377;0.25157;0.29784;0.93028;0.19456;0.68625;0.42286;0.83349;0.4146;0.52765;0.46623;0.42081;0.59701;0.19499;0.77281
20;2.333;0.32776;0.79996;0.6256;0.064317;0.97255;0.22393;0.28269;0.54192;0.985;0.31799;0.74984;0.37121;0.18039;0.63502
21;2.1355;0.58847;0.16988;0.67427;0.70516;0.091276;0.47966;0.012623;0.5619;0.69814;0.64809;0.79103;0.14338;0.72475;0.44764
22;0.30344;0.60134;0.54822;0.70138;0.33219;0.048572;0.62786;0.3885;0.686;0.49796;0.70115;0.9019;0.83831;0.35942;0.020387
23;0.26073;0.43208;0.65939;0.0090025;0.44795;0.65449;0.29732;0.63562;0.75497;0.92946;0.63469;0.48779;0.6416;0.49125;0.45795
24;1.4511;0.62952;0.97227;0.72218;0.17908;0.24012;0.77284;0.66825;0.037862;0.63817;0.21612;0.95934;0.56446;0.51544;0.80092
