TITLE;6 random variables, variable gain
FOCUS ON;
EXPERIMENT TYPE;SingleAmongManyVaryingGain
PARAMETERS
normalization;Center
pcaRecompositionThreshold;0.95
component;;;;;;;;;1;2;3;4
type;;;;;;;;;RandomNormal;RandomNormal;RandomNormal;RandomUniform
p1;;;;;;;;;0;0;0;0
p2;;;;;;;;;9;9;9;1
RESULTS
COMMON
distance
which;Euclidean(MinimumTimesMedian)
plain;0.49844
PCA;2.0533
PCA
weights;;;;;;;;;0.48402;0.29153;0.22431;8.9294E-05;2.9325E-05;1.8856E-05
differential evolutions parameters, by distance type
i;dDE / dP;distance;type;parentWeight;crossover;population;iterations;distance;weights ->
1;6.9915;3.4848;3;1;0.25;150;175;Euclidean(MinimumTimesMedian);0.12703;0.070348;0.80262;1.4335E-19;4.2522E-17;1.9517E-18
2;6.9928;3.4855;3;1;0.25;150;175;Euclidean(MinimumTimesMedian);0.12675;0.070409;0.80284;4.847E-16;3.0565E-15;1.3951E-15
3;6.9928;3.4855;3;1;0.25;150;175;Euclidean(MinimumTimesMedian);0.12675;0.070409;0.80284;2.8089E-13;1.4898E-12;4.515E-15
4;6.9856;3.4819;3;1;0.25;150;175;Euclidean(MinimumTimesMedian);0.1283;0.070072;0.80163;3.4958E-17;4.5677E-17;5.2002E-18
5;6.9928;3.4855;3;1;0.25;150;175;Euclidean(MinimumTimesMedian);0.12675;0.070409;0.80284;9.5642E-18;5.2302E-16;1.7774E-16
differential evolutions parameters, by distance
i;dDE / dP;distance;type;parentWeight;crossover;population;iterations;distance;weights ->
1;6.9856;3.4819;3;1;0.25;150;175;Euclidean(MinimumTimesMedian);0.1283;0.070072;0.80163;3.4958E-17;4.5677E-17;5.2002E-18
2;6.9915;3.4848;3;1;0.25;150;175;Euclidean(MinimumTimesMedian);0.12703;0.070348;0.80262;1.4335E-19;4.2522E-17;1.9517E-18
3;6.9928;3.4855;3;1;0.25;150;175;Euclidean(MinimumTimesMedian);0.12675;0.070409;0.80284;9.5642E-18;5.2302E-16;1.7774E-16
4;6.9928;3.4855;3;1;0.25;150;175;Euclidean(MinimumTimesMedian);0.12675;0.070409;0.80284;4.847E-16;3.0565E-15;1.3951E-15
5;6.9928;3.4855;3;1;0.25;150;175;Euclidean(MinimumTimesMedian);0.12675;0.070409;0.80284;2.8089E-13;1.4898E-12;4.515E-15
population
1;-10.018;-2.9447;1.1375;0.18743;0.43951;0.23086
2;-0.020348;8.3915;2.2854;0.25382;0.43535;0.78571
3;5.7954;-0.18203;4.2652;0.18667;0.63938;0.26346
4;18.378;1.3322;6.3817;0.26884;0.79158;0.81889
5;4.5652;-13.936;8.991;0.075193;0.62526;0.40922
6;-0.79118;-6.8602;-8.9988;0.34236;0.25503;0.75729
7;3.7928;-2.7944;-2.0278;0.89466;0.12481;0.0046277
8;5.0526;-4.4349;7.623;0.43549;0.34919;0.38689
9;-6.3505;8.383;-10.191;0.33886;0.28595;0.76154
10;8.2604;-11.991;-5.8202;0.86482;0.76242;0.82722
11;1.3243;1.3438;-7.3886;0.89516;0.83351;0.94197
12;15.229;-0.27286;-8.2971;0.60145;0.30272;0.37653
13;-9.5697;-4.281;2.3162;0.83371;0.40487;0.68961
14;7.8531;-17.368;4.2443;0.27833;0.060656;0.4805
15;8.1013;-17.315;-3.3902;0.26922;0.43631;0.31159
16;-13.488;9.7687;4.8339;0.38333;0.3885;0.65924
17;0.78358;-6.1983;6.6078;0.38826;0.17288;0.93337
18;18.696;7.2139;-1.5254;0.46173;0.59452;0.57364
19;4.1159;-10.715;-16.464;0.84225;0.41868;0.25341
20;7.5715;-10.828;6.6433;0.49423;0.014257;0.13497
21;15.371;12.841;-0.035284;0.11517;0.98372;0.78311
22;15.028;-12.209;-4.4076;0.053713;0.77466;0.24984
23;-6.7485;3.7452;-6.7772;0.43022;0.09205;0.60235
24;-11.118;3.1628;0.54814;0.88435;0.66178;0.89191
25;-13.022;-6.1047;-4.2415;0.83477;0.18842;0.36715
26;-10.519;-2.3706;-9.4361;0.82293;0.53443;0.64294
27;-3.6357;-10.936;10.249;0.17352;0.1074;0.41807
28;-2.9944;7.8704;-7.1105;0.54381;0.97544;0.94955
29;9.9102;3.8209;-4.3584;0.15449;0.27294;0.977
30;16.966;-1.0585;-1.2031;0.95103;0.015448;0.7107
31;-1.5439;-2.952;-3.5934;0.99086;0.68552;0.10708
32;0.37945;7.0512;-14.821;0.62506;0.38994;0.54645
33;6.8226;7.1026;17.2;0.30114;0.54129;0.39722
34;2.6906;4.2746;-3.7764;0.84307;0.28609;0.54512
35;1.3683;-9.3064;0.37838;0.3049;0.92383;0.67358
36;-0.99267;-3.4921;0.93915;0.17898;0.1237;0.73517
37;-33.857;-7.2684;-11.698;0.96606;0.15869;0.46315
38;14.496;4.5506;-2.224;0.10885;0.29092;0.59703
39;-2.5989;14.082;-8.4277;0.68226;0.53485;0.18082
40;15.818;-3.2024;-5.0611;0.75501;0.071349;0.29824
41;11.326;-3.1657;8.2103;0.71516;0.51123;0.36965
42;-7.1163;7.3049;8.557;0.022474;0.018645;0.28563
43;-1.367;-6.8046;-8.2802;0.56043;0.057069;0.60318
44;5.8639;2.1041;-4.6654;0.5355;0.31648;0.63473
45;5.8236;-10.141;4.1019;0.34562;0.72359;0.61015
46;-15.322;4.1127;6.0577;0.64554;0.32296;0.57662
47;2.9826;7.3687;-2.1018;0.95485;0.71982;0.30282
48;11.449;13.104;-8.3038;0.42424;0.94907;0.72008
49;8.6567;4.483;5.0896;0.21133;0.13763;0.84345
50;8.9579;3.2221;-2.8182;0.71742;0.28977;0.35982
normalized population
1;-12.265;-2.0947;2.3532;-0.31554;0.019627;-0.31
2;-2.2675;9.2415;3.5011;-0.24915;0.015466;0.24485
3;3.5483;0.66798;5.4809;-0.3163;0.21949;-0.2774
4;16.131;2.1822;7.5974;-0.23413;0.3717;0.27803
5;2.3181;-13.086;10.207;-0.42778;0.20538;-0.13164
6;-3.0383;-6.0102;-7.7831;-0.16061;-0.16485;0.21643
7;1.5457;-1.9444;-0.81216;0.39169;-0.29507;-0.53624
8;2.8054;-3.5849;8.8387;-0.06748;-0.070693;-0.15398
9;-8.5976;9.233;-8.975;-0.16411;-0.13393;0.22068
10;6.0133;-11.141;-4.6045;0.36185;0.34254;0.28636
11;-0.9228;2.1938;-6.173;0.39219;0.41363;0.40111
12;12.982;0.57715;-7.0814;0.09848;-0.11716;-0.16434
13;-11.817;-3.431;3.5318;0.33073;-0.015011;0.14875
14;5.606;-16.518;5.46;-0.22464;-0.35923;-0.060361
15;5.8542;-16.465;-2.1745;-0.23376;0.01643;-0.22928
16;-15.736;10.619;6.0496;-0.11964;-0.031387;0.11838
17;-1.4636;-5.3483;7.8235;-0.11471;-0.247;0.39251
18;16.449;8.0639;-0.3097;-0.041243;0.17464;0.032782
19;1.8687;-9.8654;-15.249;0.33928;-0.0012058;-0.28746
20;5.3243;-9.9781;7.859;-0.0087431;-0.40562;-0.4059
21;13.124;13.691;1.1804;-0.3878;0.56384;0.24225
22;12.781;-11.359;-3.192;-0.44926;0.35478;-0.29102
23;-8.9956;4.5952;-5.5616;-0.072753;-0.32783;0.061491
24;-13.365;4.0128;1.7638;0.38138;0.24189;0.35104
25;-15.269;-5.2547;-3.0258;0.3318;-0.23147;-0.17372
26;-12.766;-1.5206;-8.2204;0.31996;0.11455;0.10207
27;-5.8829;-10.086;11.465;-0.32946;-0.31248;-0.12279
28;-5.2415;8.7204;-5.8949;0.04084;0.55556;0.40868
29;7.663;4.6709;-3.1428;-0.34848;-0.14694;0.43614
30;14.719;-0.20852;0.012589;0.44806;-0.40443;0.16984
31;-3.7911;-2.102;-2.3777;0.48789;0.26563;-0.43378
32;-1.8677;7.9012;-13.606;0.12209;-0.029938;0.0055851
33;4.5754;7.9526;18.416;-0.20183;0.12141;-0.14364
34;0.44345;5.1246;-2.5607;0.3401;-0.13379;0.0042563
35;-0.87884;-8.4564;1.5941;-0.19807;0.50395;0.13271
36;-3.2398;-2.6421;2.1548;-0.32399;-0.29619;0.19431
37;-36.104;-6.4184;-10.483;0.46308;-0.26119;-0.077709
38;12.249;5.4006;-1.0083;-0.39412;-0.12896;0.056171
39;-4.846;14.932;-7.212;0.17929;0.11497;-0.36005
40;13.571;-2.3524;-3.8454;0.25203;-0.34853;-0.24263
41;9.0793;-2.3157;9.4259;0.21219;0.091349;-0.17121
42;-9.3634;8.1549;9.7727;-0.4805;-0.40124;-0.25523
43;-3.6142;-5.9546;-7.0646;0.057461;-0.36281;0.062314
44;3.6167;2.9542;-3.4497;0.032529;-0.10341;0.093869
45;3.5765;-9.2911;5.3176;-0.15735;0.30371;0.069285
46;-17.569;4.9627;7.2734;0.14257;-0.096927;0.035754
47;0.7355;8.2187;-0.88615;0.45188;0.29994;-0.23804
48;9.2019;13.954;-7.0881;-0.078734;0.52919;0.17921
49;6.4096;5.3331;6.3052;-0.29164;-0.28226;0.30259
50;6.7107;4.0721;-1.6025;0.21445;-0.13011;-0.18104
PARTICULAR
GAIN
9
