TITLE;6 random variables, variable gain
FOCUS ON;
EXPERIMENT TYPE;SingleAmongManyVaryingGain
PARAMETERS
normalization;Center
pcaRecompositionThreshold;0.95
component;;;;;;;;;1;2;3;4
type;;;;;;;;;RandomUniform;RandomUniform;RandomUniform;RandomPearson
p1;;;;;;;;;0;0;0;1
p2;;;;;;;;;3;3;3;0
RESULTS
COMMON
distance
which;Euclidean(MinimumTimesMedian)
plain;0.048485
PCA;0.031958
PCA
weights;;;;;;;;;0.0357;0.060427;0.06696;0.30418;0.45283;0.079904
differential evolutions parameters, by distance type
i;dDE / dP;distance;type;parentWeight;crossover;population;iterations;distance;weights ->
1;1.9792;0.095962;3;1;0.25;150;175;Euclidean(MinimumTimesMedian);0.37216;6.5217E-15;1.2952E-12;0.15605;0.27192;0.19987
2;1.979;0.095951;3;1;0.25;150;175;Euclidean(MinimumTimesMedian);0.3719;1.1896E-13;5.9999E-12;0.15565;0.27177;0.20068
3;1.9787;0.095939;3;1;0.25;150;175;Euclidean(MinimumTimesMedian);0.37175;2.5539E-16;5.2111E-16;0.1554;0.27244;0.2004
4;1.9135;0.092777;3;1;0.25;150;175;Euclidean(MinimumTimesMedian);0.31991;0.29613;0.089507;0.035266;0.14883;0.11035
5;1.9793;0.095964;3;1;0.25;150;175;Euclidean(MinimumTimesMedian);0.3722;1.9591E-13;8.9919E-10;0.15611;0.27181;0.19988
differential evolutions parameters, by distance
i;dDE / dP;distance;type;parentWeight;crossover;population;iterations;distance;weights ->
1;1.9135;0.092777;3;1;0.25;150;175;Euclidean(MinimumTimesMedian);0.31991;0.29613;0.089507;0.035266;0.14883;0.11035
2;1.9787;0.095939;3;1;0.25;150;175;Euclidean(MinimumTimesMedian);0.37175;2.5539E-16;5.2111E-16;0.1554;0.27244;0.2004
3;1.979;0.095951;3;1;0.25;150;175;Euclidean(MinimumTimesMedian);0.3719;1.1896E-13;5.9999E-12;0.15565;0.27177;0.20068
4;1.9792;0.095962;3;1;0.25;150;175;Euclidean(MinimumTimesMedian);0.37216;6.5217E-15;1.2952E-12;0.15605;0.27192;0.19987
5;1.9793;0.095964;3;1;0.25;150;175;Euclidean(MinimumTimesMedian);0.3722;1.9591E-13;8.9919E-10;0.15611;0.27181;0.19988
population
1;0.69242;2.7152;0.47404;3.3152;1.4797;0.023411
2;2.025;2.5949;0.46757;0.27996;3.7153;0.91087
3;2.5143;1.4339;2.667;3.8207;3.8184;0.016374
4;1.9352;0.95094;2.8679;2.3088;0.36633;0.011245
5;2.1519;0.055484;0.82533;0.53028;1.8434;0.65624
6;2.3526;2.873;2.5756;0.42259;0.2146;1.1922
7;1.2767;2.8466;2.9078;2.9193;1.1962;0.48965
8;1.222;0.46953;0.21308;1.3782;0.072033;0.70039
9;2.5433;2.4171;1.943;0.4108;2.9045;0.15657
10;2.5015;2.767;0.34929;3.8459;2.0644;0.23769
11;1.0999;1.899;2.0607;0.01127;0.082847;0.73224
12;1.2013;1.7811;0.29438;0.83631;0.85917;0.65238
13;0.52367;1.4027;0.033767;0.0030179;0.22026;0.080929
14;0.83773;1.2891;1.2082;0.43405;0.32482;0.74745
15;2.798;1.0167;2.3936;0.028873;0.044544;3.0626
16;1.2952;0.56597;2.9649;0.45215;1.7764;0.69858
17;1.9363;1.5298;2.2353;9.0175;8.2308;0.0030875
18;0.49478;1.0048;2.251;0.062021;2.5212;0.28163
19;0.03877;0.91544;1.9703;0.0082408;0.58804;0.29628
20;0.69479;0.96415;2.4622;4.2179;0.020474;0.6808
21;1.9672;0.42129;0.053385;0.15518;3.9312;0.085816
22;0.30013;0.40462;2.7049;0.0011996;0.20507;1.8088
23;1.3436;2.8178;2.2728;0.0068382;0.45393;0.092286
24;2.8762;1.1451;0.88731;2.6753;0.0076397;0.06396
25;2.3035;1.8907;2.1009;1.1154;0.79652;4.267
26;0.92581;0.44353;1.602;0.2438;11.551;0.016892
27;2.9533;0.21574;0.80849;3.0114;1.297;0.042652
28;2.6006;0.13833;2.9921;1.0261;0.27429;0.37982
29;0.86957;1.9794;0.91994;0.022906;1.7789;2.0974
30;2.5939;2.9759;2.8656;0.0023759;0.044271;0.22197
31;0.0037392;0.52746;1.6626;0.01835;0.25554;0.78907
32;1.3253;2.8672;2.2692;0.0018854;1.5466;0.016614
33;2.3694;0.48834;2.8689;9.0377;0.0026006;0.032146
34;2.7034;0.1593;0.010941;1.1651;1.3531;2.6339
35;0.39364;0.3741;1.2633;0.0016995;0.36385;0.95349
