TITLE;2 random variables, variable gain
FOCUS ON;
EXPERIMENT TYPE;SingleAmongManyVaryingGain
PARAMETERS
normalization;Center
pcaRecompositionThreshold;0.95
component;;;;;;;;;1;2
type;;;;;;;;;RandomNormal;RandomNormal
p1;;;;;;;;;0;0
p2;;;;;;;;;9;1
RESULTS
COMMON
distance
which;Euclidean(MinimumTimesMedian)
plain;0.20059
PCA;0.1212
PCA
weights;;;;;;;;;0.9998;0.00020019
differential evolutions parameters, by distance type
i;dDE / dP;distance;type;parentWeight;crossover;population;iterations;distance;weights ->
1;3.1748;0.63685;3;1;0.25;150;175;Euclidean(MinimumTimesMedian);0.91721;0.082794
2;3.1748;0.63685;3;1;0.25;150;175;Euclidean(MinimumTimesMedian);0.91721;0.082793
3;3.1748;0.63685;3;1;0.25;150;175;Euclidean(MinimumTimesMedian);0.91721;0.082793
4;3.1747;0.63684;3;1;0.25;150;175;Euclidean(MinimumTimesMedian);0.9172;0.082802
5;3.1748;0.63684;3;1;0.25;150;175;Euclidean(MinimumTimesMedian);0.9172;0.082801
differential evolutions parameters, by distance
i;dDE / dP;distance;type;parentWeight;crossover;population;iterations;distance;weights ->
1;3.1747;0.63684;3;1;0.25;150;175;Euclidean(MinimumTimesMedian);0.9172;0.082802
2;3.1748;0.63684;3;1;0.25;150;175;Euclidean(MinimumTimesMedian);0.9172;0.082801
3;3.1748;0.63685;3;1;0.25;150;175;Euclidean(MinimumTimesMedian);0.91721;0.082794
4;3.1748;0.63685;3;1;0.25;150;175;Euclidean(MinimumTimesMedian);0.91721;0.082793
5;3.1748;0.63685;3;1;0.25;150;175;Euclidean(MinimumTimesMedian);0.91721;0.082793
population
1;-1.682;-0.68879
2;2.5523;0.16799
3;-13.876;1.5324
4;-16.187;-0.24807
5;-10.991;-0.081121
6;1.255;0.39917
7;-12.39;0.85986
8;7.2052;-0.27912
9;-13.299;-0.0093551
10;-3.6911;-1.1202
11;9.1589;-1.0038
12;-1.1434;0.50309
13;-3.23;-0.365
14;-4.3147;0.30741
15;-6.1251;0.74709
16;0.54925;1.758
17;0.30639;0.92991
18;-2.0551;-1.5563
19;9.8682;-0.012786
20;2.902;1.3532
21;-0.046619;0.5341
22;-3.4576;-0.36982
23;-6.2564;1.4218
24;-2.7229;-0.14109
25;1.0275;0.0096977
26;5.0631;-0.92437
27;-4.7012;0.41644
28;-1.3994;0.28965
29;12.548;0.22799
30;3.1594;-0.03749
31;-15.345;0.92884
32;7.4099;0.51866
33;-17.252;-1.0084
34;-2.542;0.88689
35;1.2807;-2.4944
36;-2.1599;-1.5234
37;-4.1486;-0.94317
38;-4.9013;-0.84112
39;8.8595;-0.046105
40;9.4379;-1.9085
41;-4.9181;0.30585
42;13.059;-0.76837
43;8.7644;1.1974
44;-2.2559;1.1596
45;2.2292;0.35165
46;7.6731;1.0965
47;0.82457;-0.12454
48;1.1033;1.7914
49;6.9269;0.37646
50;4.3492;-0.84224
normalized population
1;-1.0104;-0.74346
2;3.2238;0.11331
3;-13.205;1.4777
4;-15.516;-0.30274
5;-10.319;-0.13579
6;1.9266;0.3445
7;-11.718;0.80519
8;7.8767;-0.33379
9;-12.627;-0.064027
10;-3.0195;-1.1748
11;9.8305;-1.0584
12;-0.47181;0.44842
13;-2.5584;-0.41967
14;-3.6431;0.25274
15;-5.4535;0.69242
16;1.2208;1.7034
17;0.97796;0.87523
18;-1.3835;-1.6109
19;10.54;-0.067459
20;3.5736;1.2986
21;0.62495;0.47943
22;-2.786;-0.4245
23;-5.5848;1.3672
24;-2.0514;-0.19576
25;1.699;-0.044975
26;5.7347;-0.97904
27;-4.0296;0.36177
28;-0.72788;0.23498
29;13.219;0.17332
30;3.8309;-0.092163
31;-14.674;0.87416
32;8.0815;0.46398
33;-16.58;-1.0631
34;-1.8704;0.83222
35;1.9522;-2.5491
36;-1.4883;-1.5781
37;-3.477;-0.99785
38;-4.2297;-0.8958
39;9.5311;-0.10078
40;10.109;-1.9632
41;-4.2465;0.25118
42;13.73;-0.82304
43;9.4359;1.1427
44;-1.5843;1.1049
45;2.9007;0.29697
46;8.3447;1.0418
47;1.4961;-0.17921
48;1.7749;1.7368
49;7.5984;0.32179
50;5.0208;-0.89692
PARTICULAR
GAIN
9
