TITLE;30 random variables, variable gain
FOCUS ON;
EXPERIMENT TYPE;SingleAmongManyVaryingGain
PARAMETERS
normalization;Center
pcaRecompositionThreshold;0.95
component;;;;;;;;;1;2
type;;;;;;;;;RandomPearson;RandomUniform
p1;;;;;;;;;9;0
p2;;;;;;;;;0;1
RESULTS
COMMON
distance
which;Euclidean(MinimumTimesMedian)
plain;0.0081263
PCA;0.028056
PCA
weights;;;;;;;;;0.89817;0.0031762;0.0030626;0.0030868;0.003367;0.0034945;0.004716;0.0027077;0.0026546;0.0029726;0.0026313;0.0043735;0.0036123;0.0034966;0.0046716;0.0029174;0.0047682;0.003159;0.0035109;0.0035438;0.0031259;0.0034336;0.0027104;0.003048;0.0054996;0.0036634;0.0038;0.002097;0.004109;0.0044238
differential evolutions parameters, by distance type
i;dDE / dP;distance;type;parentWeight;crossover;population;iterations;distance;weights ->
1;26.558;0.21581;3;1;0.25;150;175;Euclidean(MinimumTimesMedian);0.67731;2.1652E-09;2.7939E-07;4.5326E-07;1.608E-06;1.8878E-07;3.9246E-07;3.2793E-07;0.19849;1.7872E-06;7.394E-07;1.3597E-08;2.3572E-08;8.2184E-08;4.7234E-08;9.46E-07;0.12417;6.0643E-08;2.1369E-06;1.5792E-08;1.9755E-06;5.2215E-07;1.1804E-08;6.1728E-06;1.5617E-06;1.9577E-07;3.4125E-08;2.0616E-06;8.8051E-06;1.2009E-07
2;26.539;0.21567;3;1;0.25;150;175;Euclidean(MinimumTimesMedian);0.70244;1.3284E-07;4.2674E-06;0.12648;4.7204E-07;1.7975E-06;2.2583E-08;6.3461E-09;6.3279E-08;8.9493E-10;6.72E-08;6.3183E-08;1.4048E-07;1.5372E-06;1.1689E-07;4.3503E-07;0.12176;4.2999E-08;3.6257E-07;9.5196E-07;1.4308E-07;4.4818E-07;9.5522E-07;1.3206E-06;0.049307;3.6648E-07;3.4544E-06;1.3012E-06;7.4271E-09;7.4713E-07
3;23.963;0.19473;3;1;0.25;150;175;Euclidean(MinimumTimesMedian);0.58831;4.4608E-06;2.6794E-06;2.211E-06;5.4034E-07;3.0382E-07;7.2731E-06;5.2808E-07;0.20119;0.14293;1.2096E-06;2.0687E-07;1.4351E-06;7.6777E-07;7.8271E-09;2.4242E-07;7.5696E-08;5.807E-06;7.0306E-06;6.9729E-06;3.7775E-06;1.0504E-07;4.9306E-06;0.067482;1.8858E-07;2.4088E-07;1.435E-05;1.1612E-05;5.246E-07;1.127E-07
4;26.557;0.21581;3;1;0.25;150;175;Euclidean(MinimumTimesMedian);0.6773;8.3478E-07;3.8243E-06;3.9108E-07;6.0775E-07;1.2735E-06;1.1912E-06;6.3531E-06;0.1985;1.299E-07;7.7788E-06;6.7579E-06;1.1055E-07;1.7848E-06;1.1626E-06;5.1218E-06;0.12413;2.1637E-06;9.1471E-06;4.1326E-06;8.8211E-08;5.9492E-06;8.1648E-07;9.0354E-07;6.9021E-07;2.4235E-06;2.6669E-06;4.2118E-07;1.7438E-11;7.2537E-06
5;26.562;0.21585;3;1;0.25;150;175;Euclidean(MinimumTimesMedian);0.67737;1.1856E-08;5.2832E-07;3.2354E-08;2.2947E-07;1.466E-07;4.5692E-07;2.3604E-08;0.19853;3.7258E-07;3.6838E-09;8.7034E-11;1.0116E-07;2.3126E-07;5.5798E-08;7.0493E-10;0.12409;7.6187E-08;6.6182E-07;2.3253E-08;7.6973E-10;1.833E-07;5.8578E-09;2.0541E-07;3.1895E-07;4.494E-08;1.4756E-08;7.6176E-08;4.6995E-08;1.1754E-07
differential evolutions parameters, by distance
i;dDE / dP;distance;type;parentWeight;crossover;population;iterations;distance;weights ->
1;23.963;0.19473;3;1;0.25;150;175;Euclidean(MinimumTimesMedian);0.58831;4.4608E-06;2.6794E-06;2.211E-06;5.4034E-07;3.0382E-07;7.2731E-06;5.2808E-07;0.20119;0.14293;1.2096E-06;2.0687E-07;1.4351E-06;7.6777E-07;7.8271E-09;2.4242E-07;7.5696E-08;5.807E-06;7.0306E-06;6.9729E-06;3.7775E-06;1.0504E-07;4.9306E-06;0.067482;1.8858E-07;2.4088E-07;1.435E-05;1.1612E-05;5.246E-07;1.127E-07
2;26.539;0.21567;3;1;0.25;150;175;Euclidean(MinimumTimesMedian);0.70244;1.3284E-07;4.2674E-06;0.12648;4.7204E-07;1.7975E-06;2.2583E-08;6.3461E-09;6.3279E-08;8.9493E-10;6.72E-08;6.3183E-08;1.4048E-07;1.5372E-06;1.1689E-07;4.3503E-07;0.12176;4.2999E-08;3.6257E-07;9.5196E-07;1.4308E-07;4.4818E-07;9.5522E-07;1.3206E-06;0.049307;3.6648E-07;3.4544E-06;1.3012E-06;7.4271E-09;7.4713E-07
3;26.557;0.21581;3;1;0.25;150;175;Euclidean(MinimumTimesMedian);0.6773;8.3478E-07;3.8243E-06;3.9108E-07;6.0775E-07;1.2735E-06;1.1912E-06;6.3531E-06;0.1985;1.299E-07;7.7788E-06;6.7579E-06;1.1055E-07;1.7848E-06;1.1626E-06;5.1218E-06;0.12413;2.1637E-06;9.1471E-06;4.1326E-06;8.8211E-08;5.9492E-06;8.1648E-07;9.0354E-07;6.9021E-07;2.4235E-06;2.6669E-06;4.2118E-07;1.7438E-11;7.2537E-06
4;26.558;0.21581;3;1;0.25;150;175;Euclidean(MinimumTimesMedian);0.67731;2.1652E-09;2.7939E-07;4.5326E-07;1.608E-06;1.8878E-07;3.9246E-07;3.2793E-07;0.19849;1.7872E-06;7.394E-07;1.3597E-08;2.3572E-08;8.2184E-08;4.7234E-08;9.46E-07;0.12417;6.0643E-08;2.1369E-06;1.5792E-08;1.9755E-06;5.2215E-07;1.1804E-08;6.1728E-06;1.5617E-06;1.9577E-07;3.4125E-08;2.0616E-06;8.8051E-06;1.2009E-07
5;26.562;0.21585;3;1;0.25;150;175;Euclidean(MinimumTimesMedian);0.67737;1.1856E-08;5.2832E-07;3.2354E-08;2.2947E-07;1.466E-07;4.5692E-07;2.3604E-08;0.19853;3.7258E-07;3.6838E-09;8.7034E-11;1.0116E-07;2.3126E-07;5.5798E-08;7.0493E-10;0.12409;7.6187E-08;6.6182E-07;2.3253E-08;7.6973E-10;1.833E-07;5.8578E-09;2.0541E-07;3.1895E-07;4.494E-08;1.4756E-08;7.6176E-08;4.6995E-08;1.1754E-07
population
1;11.989;0.3459;0.89938;0.11622;0.093549;0.21068;0.5945;0.86462;0.010524;0.85546;0.90638;0.81871;0.97727;0.11392;0.80729;0.846;0.17107;0.51516;0.32781;0.94666;0.54176;0.21413;0.29125;0.23606;0.075707;0.89121;0.035485;0.74003;0.40071;0.32526
2;6.7318;0.75588;0.52429;0.11045;0.36656;0.9359;0.40068;0.025277;0.61248;0.37194;0.18454;0.45235;0.54901;0.16093;0.85811;0.45426;0.20263;0.28308;0.073793;0.57042;0.17844;0.43765;0.19881;0.47426;0.40778;0.44873;0.88069;0.0011958;0.8248;0.47879
3;14.17;0.86301;0.56258;0.096008;0.86724;0.56117;0.14052;0.39747;0.85119;0.94813;0.83792;0.8146;0.14163;0.98867;0.98234;0.29078;0.56425;0.54423;0.96492;0.59623;0.95731;0.10214;0.47087;0.051537;0.3595;0.32629;0.27373;0.22205;0.90593;0.15628
4;11.296;0.68394;0.92834;0.28762;0.8536;0.13836;0.91389;0.87831;0.63604;0.52914;0.062;0.67211;0.68411;0.40529;0.68073;0.79978;0.40377;0.60381;0.11017;0.77459;0.95695;0.77998;0.35941;0.71004;0.86332;0.37628;0.22728;0.14473;0.29344;0.24364
5;11.431;0.83609;0.25923;0.6437;0.37353;0.24256;0.33182;0.68141;0.27105;0.90227;0.59476;0.039211;0.29806;0.33174;0.038821;0.036538;0.037806;0.0009403;0.92266;0.9468;0.4803;0.10514;0.42289;0.90365;0.2449;0.42818;0.083758;0.52596;0.812;0.85517
6;6.8756;0.7803;0.15142;0.060835;0.77999;0.6817;0.78835;0.78987;0.61917;0.28651;0.84349;0.77707;0.49001;0.60134;0.28716;0.30246;0.20863;0.14275;0.97885;0.56667;0.64696;0.20512;0.10239;0.38536;0.72877;0.39879;0.3701;0.67682;0.96056;0.60788
7;9.1095;0.98492;0.8598;0.13236;0.26722;0.40224;0.088267;0.92862;0.87466;0.81615;0.80713;0.18725;0.088809;0.86536;0.54309;0.47787;0.6783;0.10475;0.1357;0.00047163;0.045994;0.89305;0.099238;0.55685;0.26705;0.79148;0.86782;0.47575;0.43435;0.23386
8;10.752;0.71134;0.28645;0.717;0.51338;0.54279;0.40227;0.97756;0.50245;0.74514;0.37439;0.75609;0.54202;0.73988;0.37204;0.93411;0.87995;0.37475;0.69719;0.3604;0.29108;0.65769;0.27567;0.22352;0.072428;0.79217;0.51589;0.61635;0.80979;0.22765
9;13.599;0.76234;0.28765;0.088658;0.24524;0.52554;0.25318;0.29334;0.34559;0.52112;0.43307;0.10881;0.0039354;0.84132;0.91208;0.28568;0.9195;0.33142;0.50354;0.17219;0.21131;0.13091;0.39396;0.49778;0.0094927;0.54756;0.89867;0.68484;0.76124;0.85382
10;14.766;0.10102;0.21094;0.37123;0.050517;0.70338;0.98264;0.58484;0.90702;0.70873;0.49309;0.16525;0.49592;0.68302;0.23078;0.28756;0.83391;0.88105;0.21293;0.73875;0.34496;0.78944;0.17431;0.60395;0.97676;0.34931;0.15214;0.89421;0.85913;0.16604
11;12.569;0.17578;0.73325;0.93715;0.95401;0.2124;0.12308;0.20728;0.17966;0.024797;0.43205;0.76642;0.83064;0.43014;0.25389;0.11625;0.59946;0.57359;0.27031;0.59655;0.46247;0.99543;0.61089;0.5694;0.98864;0.27134;0.16682;0.77462;0.29956;0.54539
12;10.872;0.14919;0.92937;0.28246;0.85682;0.88421;0.87756;0.061863;0.11711;0.56559;0.5826;0.084776;0.3789;0.090226;0.20704;0.58391;0.60648;0.015261;0.63072;0.45139;0.11974;0.29588;0.69283;0.25578;0.17262;0.68202;0.62423;0.79909;0.0068214;0.78014
13;12.288;0.60881;0.39374;0.14981;0.43581;0.81257;0.08397;0.58173;0.0018957;0.22216;0.45785;0.92296;0.94169;0.67091;0.033346;0.77736;0.46717;0.72493;0.50056;0.96252;0.92064;0.91072;0.46977;0.26691;0.62599;0.7115;0.63761;0.4459;0.011242;0.89336
14;8.5393;0.1815;0.75804;0.25664;0.79937;0.60805;0.061394;0.60474;0.72813;0.77085;0.77681;0.9949;0.2839;0.24946;0.33159;0.57519;0.81174;0.86174;0.44915;0.14594;0.63658;0.03723;0.83817;0.98686;0.99176;0.97869;0.74982;0.22507;0.55574;0.61819
15;10.301;0.56418;0.7542;0.37647;0.39221;0.0089094;0.26032;0.26391;0.75416;0.059417;0.90388;0.078435;0.47507;0.28513;0.91893;0.52134;0.72678;0.1569;0.82298;0.31462;0.17815;0.75968;0.30115;0.93144;0.49458;0.86738;0.95505;0.057034;0.13097;0.73822
16;9.4271;0.33962;0.41227;0.29633;0.78701;0.69271;0.012433;0.45003;0.88871;0.49521;0.68305;0.18561;0.56187;0.1668;0.53957;0.43864;0.79963;0.92337;0.40322;0.97416;0.20765;0.82678;0.74506;0.7158;0.78114;0.50389;0.31713;0.99812;0.66656;0.8314
17;15.377;0.29744;0.7169;0.52474;0.2299;0.61232;0.10524;0.36039;0.61726;0.077161;0.018939;0.63835;0.87571;0.97166;0.024742;0.55521;0.067908;0.32342;0.45596;0.65027;0.50248;0.66552;0.8986;0.29027;0.068303;0.49795;0.18183;0.08499;0.92672;0.81197
18;6.1661;0.80775;0.49063;0.049684;0.54886;0.61295;0.13209;0.42773;0.92241;0.48136;0.91007;0.6361;0.80254;0.17603;0.047389;0.29258;0.51182;0.43903;0.13762;0.90756;0.056349;0.31056;0.52325;0.0046799;0.35067;0.0055395;0.7648;0.58258;0.76247;0.66239
19;12.238;0.60283;0.68049;0.39605;0.19848;0.081062;0.54418;0.57843;0.43046;0.60503;0.93149;0.50979;0.88147;0.33524;0.48337;0.40796;0.98986;0.72603;0.085482;0.43146;0.90119;0.38319;0.60241;0.42726;0.78149;0.55416;0.227;0.98949;0.21414;0.8521
20;10.408;0.15824;0.57691;0.66868;0.96599;0.63407;0.86113;0.33697;0.66702;0.40248;0.059318;0.061758;0.84628;0.89187;0.16221;0.66861;0.44083;0.7829;0.14706;0.10362;0.31887;0.64341;0.86008;0.17475;0.84298;0.33631;0.7958;0.55643;0.1241;0.96161
