TITLE;Differential evolution variants
FOCUS ON;
EXPERIMENT TYPE;DEVariants
PARAMETERS
normalization;Center
pcaRecompositionThreshold;0.95
component;;;;;;;;;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19
type;;;;;;;;;RandomNormal;RandomUniform;RandomNormal;RandomNormal;RandomNormal;RandomUniform;RandomWeibull;RandomWeibull;RandomNormal;RandomNormal;RandomNormal;RandomNormal;RandomNormal;RandomNormal;RandomNormal;RandomWeibull;RandomWeibull;RandomUniform;RandomNormal
p1;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
p2;;;;;;;;;15;10;10;10;10;5;0.2;5;5;5;5;5;5;5;5;0.2;5;1;1
RESULTS
COMMON
distance
which;Euclidean(MinimumTimesMedian)
plain;0.95972
PCA;0.004186
PCA
weights;;;;;;;;;2.4173E-05;1.5824E-06;2.7818E-05;1.7236E-06;1.4109E-05;3.3873E-07;0.49558;3.7028E-09;4.3054E-06;1.5211E-05;3.1281E-06;4.2143E-08;1.0937E-05;5.305E-07;3.946E-06;0.50431;4.2732E-09;2.2055E-08;6.148E-08;1.4261E-07;1.0483E-08;2.1778E-07;6.9125E-08;8.8494E-07;4.7199E-09;1.2304E-07;2.3068E-07;9.0511E-08;2.2036E-07;4.0057E-07
differential evolutions parameters, by distance type
i;dDE / dP;distance;type;parentWeight;crossover;population;iterations;distance;weights ->
1;12.668;12.158;2;0.85;0.25;100;100;Euclidean(MinimumTimesMedian);0.21192;0.0020429;0.1921;0.23781;0.22001;0.00068263;0.089371;0.0015788;0.0037772;0.0023406;0.00031124;0.0015498;0.0042807;0.0012109;0.0010242;0.0072898;0.00025427;0.0014942;0.00056714;0.00094712;0.00087757;0.00073724;0.0009086;0.0044545;0.00016018;0.0031413;0.0012315;0.00029259;0.0035013;0.0041344
2;13.031;12.506;2;0.85;0.25;100;100;Euclidean(MinimumTimesMedian);0.2385;0.0046558;0.17853;0.23777;0.19854;0.00036565;0.090377;0.0021479;0.0026782;0.0024987;0.00096696;0.0015106;0.0004403;0.0049774;0.0007315;0.012865;0.0061007;0.0021039;0.00048598;0.00066388;9.4595E-05;0.001885;0.0027672;0.0010436;0.0012021;0.00050759;0.0012876;0.0025692;0.0011414;0.00059286
3;12.028;11.544;2;0.85;0.25;100;100;Euclidean(MinimumTimesMedian);0.21396;0.0023672;0.21524;0.078534;0.20291;0.00055648;0.11084;0.00055114;0.0016348;0.0020057;0.00051857;4.5243E-05;0.0006076;0.00035007;0.14334;0.0041471;0.00015575;0.0021085;0.0016663;0.0018998;0.00062569;0.0023314;0.0031501;0.00022903;0.00011688;0.0017328;0.0052016;0.001248;0.0016472;0.00026769
4;11.74;11.267;2;0.85;0.25;100;125;Euclidean(MinimumTimesMedian);0.18334;0.00036488;0.13334;0.19622;0.1759;8.3534E-05;0.097707;0.00042374;0.15865;3.837E-05;0.00012956;0.00061087;0.00051114;0.00033906;0.00031298;0.045785;9.5105E-05;0.00027516;0.00085976;0.00065757;0.00013237;3.8492E-05;0.00044191;0.0012387;0.00019437;0.00028157;0.00023026;0.00015452;0.00013265;0.0015181
5;11.702;11.23;2;0.85;0.25;100;125;Euclidean(MinimumTimesMedian);0.18661;0.00019041;0.13535;0.18635;0.16722;4.867E-06;0.096462;0.00038113;0.17082;0.00053619;0.0010061;0.00022305;0.00046644;6.6625E-05;0.00035026;0.047937;0.000803;0.0013291;0.00017791;0.00044919;7.2621E-05;1.245E-05;6.7593E-06;0.00017264;0.0014335;0.00092977;0.00021298;0.00013225;0.00023249;5.9337E-05
6;11.73;11.258;2;0.85;0.25;100;125;Euclidean(MinimumTimesMedian);0.18287;0.00024733;0.142;0.17767;0.15822;0.00045982;0.09524;0.00048295;0.18556;0.00067771;0.0001926;0.00033885;0.0004233;0.00038854;0.00026227;0.050891;1.1369E-05;0.00047013;2.1723E-05;0.00015798;0.00017688;0.00032791;0.00029362;0.0006273;0.0002068;0.00073478;0.00048751;0.00021956;0.0002424;0.00010436
7;14.073;13.506;2;0.85;0.25;100;150;Euclidean(MinimumTimesMedian);0.24837;0.00028624;0.18642;0.24711;0.2061;0.00013128;0.090097;7.5669E-05;0.0011355;2.3989E-05;0.00056099;0.00017859;0.00015592;0.00028021;8.6259E-05;0.014979;0.00075829;0.00013338;0.00018097;1.1684E-05;0.00016869;0.00041716;5.2637E-05;0.00013478;0.00045874;0.00052859;0.00025706;0.00064836;8.5858E-05;0.00016237
